合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
MO2606-P-7600,8,9.8,4.8,4389,287.58,7266,-212,6.8,6.8,15.8,-9,-9,-0.0450
MO2606-P-7700,15,15,7.4,5538,558.47,5770,-304,10.2,10.2,23.8,-13.6,-13.6,-0.0670
MO2606-P-7800,23.8,23.8,12.2,11184,1839.234,7029,-238,17.2,17.2,37.4,-20.2,-20.2,-0.1070
MO2606-P-7900,36.8,38,19.8,13821,3738.056,5822,307,29.4,29.4,56.6,-27.2,-27.2,-0.1700
MO2606-P-8000,45,58,32.2,31786,14084.032,11460,582,47.6,47.6,85.2,-37.6,-37.6,-0.2560
MO2606-P-8100,88,89.8,50,18972,13252.99,5213,-279,76,76,123.2,-47.2,-47.2,-0.3690
MO2606-P-8200,130,135.6,76.4,31888,33312.38,6353,22,118.8,118.8,171.8,-53,-53,-0.5040
MO2606-P-8300,191.4,195.2,114.2,19128,28776.438,4648,-36,171.6,171.6,235.2,-63.6,-63.6,-0.6470
MO2606-P-8400,254.8,268.2,165.6,8841,18725.228,3723,-310,241.6,241.6,309,-67.4,-67.4,-0.7770
MO2606-P-8500,301.6,351.6,230.4,4100,11790.1,3779,-312,320,320.4,426.4,-106.4,-106,-0.8920
MO2606-P-8600,390,440.8,306.6,2057,7510.7,3374,-441,410,410,518,-108,-108,-0.9740
MO2606-P-8700,506,568.6,395.2,1003,4539.024,1915,-162,501.6,517.6,613,-111.4,-95.4,-0.9320
MO2606-P-8800,600,643.4,485.4,489,2743.186,2283,-41,605.8,613.6,710,-104.2,-96.4,-0.9580
MO2606-P-8900,655.4,722,587.6,271,1804.506,609,-70,700,711.2,808.4,-108.4,-97.2,-0.9730
MO2606-P-9000,767,832.2,689.6,505,3834.712,1263,-249,804.2,810,907.2,-103,-97.2,-0.9830
MO2606-P-9100,863,930.6,783,153,1334.854,306,-38,913,909.2,1006.6,-93.6,-97.4,-0.9880
MO2606-P-9200,964.6,1016,886,124,1216.814,392,-24,1004.8,1008.8,1106.2,-101.4,-97.4,-0.9910
MO2606-P-9300,1062.6,1100.4,1002.8,57,607.398,222,2,1100.4,1108.6,1206,-105.6,-97.4,-0.9930
MO2606-P-9400,1162,1203.6,1102.4,94,1092.404,322,5,1203.6,1208.4,1305.8,-102.2,-97.4,-0.9950
MO2606-P-9500,1256,1328.6,1191.4,121,1528.726,239,14,1324,1308.4,1405.8,-81.8,-97.4,-0.9950
MO2606-P-9600,1357.8,1377,1298.6,101,1393.038,255,11,1300.2,1408.2,1505.8,-205.6,-97.6,-0.9960
MO2606-P-9700,1476.4,1477.4,1415.8,27,396.944,129,-3,1438,1508.2,1605.8,-167.8,-97.6,-0.9960
MO2606-P-9800,1573.8,1576.2,1509.4,8,122.34,112,-4,1509.4,1608.2,1706,-196.6,-97.8,-0.9960
MO2606-P-9900,1661,1661,1609.6,15,250.176,131,-6,1609.6,1708.2,1806,-196.4,-97.8,-0.9960
MO2607-C-7200,999,1050.2,942,50,505.002,165,15,950.4,961.6,901.6,48.8,60,0.8920
MO2607-C-7300,897.8,953.4,892,25,217.244,12,3,892,871.6,813.6,78.4,58,0.8690
MO2607-C-7400,800,867.6,764.4,115,948.728,214,52,788.2,788.2,722.6,65.6,65.6,0.8390
MO2607-C-7500,758,775,692.8,49,355.282,152,0,703,703,645,58,58,0.8090
MO2607-C-7600,639,712,595.2,129,825.196,188,51,607,609.8,571.6,35.4,38.2,0.7840
MO2607-C-7700,570.6,628.4,515,231,1292.804,143,44,541.8,541.8,499.8,42,42,0.7350
MO2607-C-7800,493.4,554,442,235,1146.95,331,33,467,467,428,39,39,0.6900
MO2607-C-7900,422.8,477.4,377.8,281,1189.51,322,58,397.2,397.2,363,34.2,34.2,0.6400
MO2607-C-8000,344,409.6,316,1032,3732.71,1022,-56,339.4,339.4,305.6,33.8,33.8,0.5840
MO2607-C-8100,326.2,345.6,260.4,1332,4018.382,1214,-24,280.2,280.2,253.4,26.8,26.8,0.5270
MO2607-C-8200,250,286.4,212.2,3686,9077.974,3352,932,232.6,232.6,208.4,24.2,24.2,0.4680
MO2607-C-8300,196,238.6,174,5026,10404.15,9180,410,190.2,190.2,172,18.2,18.2,0.4110
MO2607-C-8400,160,192.8,140,2130,3524.692,3942,397,155,155,135,20,20,0.3550
MO2607-C-8500,140.2,155.4,110.8,4073,5459.992,4825,-68,123.4,123.4,109.6,13.8,13.8,0.3030
MO2607-C-8600,96.8,123.8,87.2,3057,3258.826,4158,115,95.6,95.6,84.6,11,11,0.2520
MO2607-C-8700,72.8,97.4,68.2,1957,1605.948,3663,38,75.8,75.8,67.6,8.2,8.2,0.2100
MO2607-C-8800,60,75.8,54,1723,1146.036,2343,228,59.2,59.2,52.8,6.4,6.4,0.1720
MO2607-C-8900,55,59.6,42.4,842,445.246,1619,-72,46.2,46.2,42.4,3.8,3.8,0.1410
MO2607-C-9000,39,48,34.8,2762,1158.224,5637,298,38,38,34.4,3.6,3.6,0.1180
MO2607-C-9100,33,36.6,25.8,956,309.008,1064,-31,28,28,25.6,2.4,2.4,0.0920
MO2607-C-9200,27.6,28.8,20.4,638,164.958,1372,166,21.8,21.8,20,1.8,1.8,0.0740
MO2607-C-9300,19.6,23,16,546,112.3,1000,187,17,17,16,1,1,0.0590
MO2607-C-9400,17.4,18.2,13,260,43.364,886,30,13.2,13.6,13,0.2,0.6,0.0480
MO2607-C-9500,14.2,15.4,10.6,264,36.5,694,-31,11.2,11.2,10.8,0.4,0.4,0.0400
MO2607-C-9600,10.2,13.4,9,173,19.912,674,-1,9.4,9.4,8.8,0.6,0.6,0.0340
MO2607-C-9700,8.6,11,7,542,49.644,566,47,7.6,7.6,7.4,0.2,0.2,0.0280
MO2607-C-9800,8.4,9.4,6,421,34.722,753,22,6,6.2,6.4,-0.4,-0.2,0.0230
MO2607-C-9900,7.4,8.4,5.6,784,57,1726,109,6,6,5.8,0.2,0.2,0.0210
MO2607-P-7200,42,42,28.6,909,316.228,880,78,34.4,34.4,50.6,-16.2,-16.2,-0.0930
MO2607-P-7300,54.6,54.6,36.6,448,194.018,380,95,44.4,44.4,61.2,-16.8,-16.8,-0.1160
MO2607-P-7400,60,62.2,46,2055,1127.252,3704,226,56.2,56.2,77.6,-21.4,-21.4,-0.1430
MO2607-P-7500,75,77.6,56.6,1124,754.364,2004,98,70.2,70.8,95.4,-25.2,-24.6,-0.1750
MO2607-P-7600,80.8,96.4,70.6,1570,1315.118,1743,193,86.6,87.8,115,-28.4,-27.2,-0.2110
MO2607-P-7700,108.8,114.4,86.4,1131,1141.74,1542,169,108.4,107.8,142.2,-33.8,-34.4,-0.2520
MO2607-P-7800,134,143.2,107.8,1430,1806.154,2657,24,135.6,135.6,171,-35.4,-35.4,-0.3010
MO2607-P-7900,141,175.6,133.2,1198,1896.792,1569,-62,166.6,167,206.2,-39.6,-39.2,-0.3540
MO2607-P-8000,185.2,217,163,2736,5225.87,2758,109,202.4,202.4,250,-47.6,-47.6,-0.4110
MO2607-P-8100,254.4,260.6,197,1944,4455.618,3073,29,253.4,253.4,297.2,-43.8,-43.8,-0.4720
MO2607-P-8200,275.4,314.2,240,2420,6847.172,3526,387,296.8,296.8,349.8,-53,-53,-0.5340
MO2607-P-8300,356.6,372.2,290.4,2594,8406.502,3612,701,353,353,414,-61,-61,-0.5970
MO2607-P-8400,386,436.4,345,766,2987.52,1739,188,414.4,414.6,478,-63.6,-63.4,-0.6590
MO2607-P-8500,464,510,407.2,369,1694.318,1634,54,487.2,487.2,550,-62.8,-62.8,-0.7120
MO2607-P-8600,522.6,568.2,477,187,958.614,1316,68,562.4,562.4,636,-73.6,-73.6,-0.7630
MO2607-P-8700,591.6,666,561.4,136,848.218,742,8,640.2,640.2,711,-70.8,-70.8,-0.8120
MO2607-P-8800,692.6,750,632.2,212,1502.078,531,17,728.2,730,803,-74.8,-73,-0.8420
MO2607-P-8900,794.8,796,736.6,23,183.032,158,-3,796,814.8,885,-89,-70.2,-0.8800
MO2607-P-9000,865,920,804.4,36,326.008,653,2,920,905.6,1011.6,-91.6,-106,-0.9060
MO2607-P-9100,977.4,1002.6,916.4,15,154.712,101,0,996.2,996.8,1104.8,-108.6,-108,-0.9330
MO2607-P-9200,1011.8,1109.4,1008.8,14,155.332,76,4,1095.8,1092.6,1199.4,-103.6,-106.8,-0.9470
MO2607-P-9300,1163.2,1191.6,1153.2,24,293.13,104,-3,1191.6,1185.6,1295.2,-103.6,-109.6,-0.9700
MO2607-P-9400,1258.6,1260,1199.4,13,163.376,128,1,1199.4,1282.4,1392,-192.6,-109.6,-0.9830
MO2607-P-9500,1355.8,1375.2,1296.2,16,219.794,141,0,1375.2,1379.8,1489.4,-114.2,-109.6,-0.9960
MO2607-P-9600,1453.2,1453.2,1370.4,18,263.626,127,6,1443.4,1488.6,1587.4,-144,-98.8,-0.9650
MO2607-P-9700,1551.6,1570.4,1489.6,23,368.136,141,-3,1570.4,1586.8,1685.8,-115.4,-99,-0.9700
MO2607-P-9800,1650,1684.4,1591.4,17,288.642,191,0,1684.4,1685.4,1784.6,-100.2,-99.2,-0.9750
MO2607-P-9900,1686.6,1782.4,1686.6,15,262.222,181,0,1782.4,1784.4,1883.6,-101.2,-99.2,-0.9780
MO2608-C-7200,1029.2,1029.2,1029.2,1,10.292,3,1,1029.2,958,916,113.2,42,0.8000
MO2608-C-7300,979,979,876,4,35.29,2,-2,876,876,837,39,39,0.7760
MO2608-C-7400,845.8,845.8,845.8,3,23.674,0,-1,845.8,797.6,760.8,85,36.8,0.7490
MO2608-C-7500,795.2,814.2,795.2,3,22.976,14,0,814.2,722.2,688.2,126,34,0.7190
MO2608-C-7600,null,null,null,0,0,26,0,600,649.8,619.2,-19.2,30.6,0.6860
MO2608-C-7700,624.8,656.2,609,8,51.35,31,-1,651.2,582.4,554.2,97,28.2,0.6510
MO2608-C-7800,557.2,586.4,513.6,86,480.26,78,55,521,521,493.8,27.2,27.2,0.6130
MO2608-C-7900,508.8,522.2,454.4,45,218.334,121,8,454.4,461,437.2,17.2,23.8,0.5750
MO2608-C-8000,450.6,466.2,393.2,64,275.146,117,4,407,407,384.8,22.2,22.2,0.5350
MO2608-C-8100,395.6,424.2,350.6,83,318.17,99,13,350.6,356,337.2,13.4,18.8,0.4940
MO2608-C-8200,339.2,371,309.6,186,632.358,245,136,309.6,309.6,294,15.6,15.6,0.4530
MO2608-C-8300,327.4,327.4,264.6,37,106.89,84,8,270.6,270.6,255.4,15.2,15.2,0.4140
MO2608-C-8400,258,272.6,226.6,72,179.452,197,1,236,235.8,223.8,12.2,12,0.3760
MO2608-C-8500,228.8,240.6,201.4,231,510.134,693,-119,202.2,201.2,192.4,9.8,8.8,0.3370
MO2608-C-8600,189.6,202.6,166.6,119,223.886,452,-18,174.2,174.6,163,11.2,11.6,0.3030
MO2608-C-8700,162.4,176.2,142.6,190,306.922,516,15,150.2,150.2,139.6,10.6,10.6,0.2700
MO2608-C-8800,139.8,150.6,121.6,184,251.066,305,16,124.8,126,119.2,5.6,6.8,0.2380
MO2608-C-8900,122.4,128.6,107.8,71,83.842,345,-1,108.8,108.8,101.8,7,7,0.2110
MO2608-C-9000,101.8,110.8,88,185,182.096,484,26,94,94,86,8,8,0.1870
MO2608-C-9100,90,93.6,76.4,76,64.99,276,11,77.2,78.6,74.6,2.6,4,0.1630
MO2608-C-9200,77.4,80,65.8,96,69.698,242,-13,65.8,69,62.6,3.2,6.4,0.1450
MO2608-C-9300,64.2,68.8,55.4,44,27.412,223,4,58.2,58.2,51.8,6.4,6.4,0.1260
MO2608-C-9400,56,59,46.8,65,34.18,165,4,49.6,50,47,2.6,3,0.1100
MO2608-C-9500,47.4,49.2,41.8,43,19.6,158,8,42.6,42.6,39.6,3,3,0.0960
MO2608-C-9600,40,42.6,35.2,138,52.474,175,-10,37,37,34.2,2.8,2.8,0.0850
MO2608-C-9700,32.6,38,30.2,183,62.584,395,-2,30.2,32,28.8,1.4,3.2,0.0740
MO2608-P-7200,111.2,111.2,94.8,479,493.03,465,150,105.6,105.6,129,-23.4,-23.4,-0.1790
MO2608-P-7300,121.8,126.6,109,137,159.122,122,88,123.4,121,152.2,-28.8,-31.2,-0.2030
MO2608-P-7400,142.2,147.2,128.2,46,65.484,43,3,147.2,142,173.2,-26,-31.2,-0.2330
MO2608-P-7500,162,172.2,151.4,126,204.69,720,5,167.2,167.2,203.6,-36.4,-36.4,-0.2660
MO2608-P-7600,192.8,202,175.6,134,264.704,820,-18,197.4,194,232.2,-34.8,-38.2,-0.3000
MO2608-P-7700,213.8,235,196.8,95,206.118,231,3,235,225.8,265.6,-30.6,-39.8,-0.3380
MO2608-P-7800,253.4,271.8,228.8,199,514.584,369,56,264.4,260,303.8,-39.4,-43.8,-0.3780
MO2608-P-7900,283.6,308.4,265,110,323.616,152,34,308.4,302.4,346.8,-38.4,-44.4,-0.4200
MO2608-P-8000,344.8,355.4,307.8,196,646.436,283,-19,348.2,348.2,393.2,-45,-45,-0.4630
MO2608-P-8100,380.6,401.6,349,105,394.272,174,22,401,397.2,443.8,-42.8,-46.6,-0.5070
MO2608-P-8200,435.4,455.6,393.2,186,803.44,231,91,455.4,451,505.8,-50.4,-54.8,-0.5520
MO2608-P-8300,490.4,521.4,455.2,81,404.232,112,-6,521.4,508,563.2,-41.8,-55.2,-0.5960
MO2608-P-8400,548,581.8,509.6,88,497.63,132,-26,569.4,569.4,628,-58.6,-58.6,-0.6400
MO2608-P-8500,607,631.6,576.6,46,287.332,217,-16,603.6,641.2,697,-93.4,-55.8,-0.6780
MO2608-P-8600,682.4,716.2,631.8,13,92.06,303,-5,716.2,712.4,769.6,-53.4,-57.2,-0.7170
MO2608-P-8700,746.8,746.8,701.8,4,28.972,162,-2,701.8,787.4,845.6,-143.8,-58.2,-0.7540
MO2608-P-8800,776.2,870,776.2,12,105.552,116,-6,870,865.6,924.8,-54.8,-59.2,-0.7880
MO2608-P-8900,900.6,954.6,853,15,140.586,212,-3,954.4,946.8,1012.6,-58.2,-65.8,-0.8190
MO2608-P-9000,1019,1037.6,1019,8,83.672,363,-2,1036.6,1027.8,1090.4,-53.8,-62.6,-0.8520
MO2608-P-9100,1091.4,1099.2,1058,30,323.122,404,4,1061.6,1116.6,1177.8,-116.2,-61.2,-0.8740
MO2608-P-9200,null,null,null,0,0,19,0,1302.2,1204.8,1331,-28.8,-126.2,-0.8980
MO2608-P-9300,null,null,null,0,0,21,0,1391.4,1294.6,1421.8,-30.4,-127.2,-0.9190
MO2608-P-9400,null,null,null,0,0,17,0,1391.8,1386,1514.2,-122.4,-128.2,-0.9390
MO2608-P-9500,null,null,null,0,0,23,0,1589.6,1478.6,1607.4,-17.8,-128.8,-0.9580
MO2608-P-9600,null,null,null,0,0,28,0,1670.8,1572.4,1701.8,-31,-129.4,-0.9750
MO2608-P-9700,null,null,null,0,0,45,0,1737.4,1667,1796.8,-59.4,-129.8,-0.9940
MO2609-C-10000,46.4,50.8,41.8,1026,492.884,2996,183,42.8,43,41,1.8,2,0.0810
MO2609-C-6200,1832,1904.2,1808.6,45,826.734,337,-10,1820,1807.8,1730.6,89.4,77.2,0.9180
MO2609-C-6400,1660.6,1660.6,1660.6,1,16.606,211,1,1660.6,1622,1551.8,108.8,70.2,0.8990
MO2609-C-6600,1424.4,1468,1424.4,16,231.498,395,-7,1433,1440,1370.4,62.6,69.6,0.8760
MO2609-C-6800,1282.2,1364.6,1278,34,446.872,561,25,1278,1269.6,1202.4,75.6,67.2,0.8420
MO2609-C-7000,1125.4,1201.2,1095,37,412.608,901,14,1096,1096,1041.2,54.8,54.8,0.8080
MO2609-C-7200,956,1038.8,939.4,169,1687.948,662,-96,939.4,939.4,890.4,49,49,0.7610
MO2609-C-7400,817,887.6,796,120,971.874,690,-47,800,800,750,50,50,0.7050
MO2609-C-7600,709.8,751,657.8,234,1632.06,1268,-27,673,673,626,47,47,0.6440
MO2609-C-7800,555,628,544,556,3252.742,1429,110,556.2,556.2,512.4,43.8,43.8,0.5800
MO2609-C-8000,460.4,519.8,446,2620,12726.436,6077,1514,455,456,422,33,34,0.5140
MO2609-C-8200,375,420.4,354,737,2840.282,2387,97,367.6,368,335,32.6,33,0.4480
MO2609-C-8400,308,337.6,282,800,2455.202,3312,132,290.4,290.4,266,24.4,24.4,0.3830
MO2609-C-8600,248,267.2,224.2,1139,2818.338,3913,189,230,230,211.4,18.6,18.6,0.3240
MO2609-C-8800,190,211,174.2,830,1601.522,2648,314,180,180,166.2,13.8,13.8,0.2700
MO2609-C-9000,150,166.2,137.4,1050,1611.444,2552,145,142,141,129.6,12.4,11.4,0.2230
MO2609-C-9200,119.6,128.4,106.2,863,1031.976,2029,67,109.2,109.2,100.4,8.8,8.8,0.1820
MO2609-C-9400,91.2,100,82.8,566,531.38,1687,34,84.2,84.2,78.8,5.4,5.4,0.1470
MO2609-C-9600,68.6,78.4,64.6,659,485.68,2416,130,66.8,66.8,62.6,4.2,4.2,0.1200
MO2609-C-9800,57.6,61.6,50.8,339,196.238,1192,65,52,52,48.6,3.4,3.4,0.0970
MO2609-P-10000,2010,2060,1976.6,27,547.884,91,9,2040,2040,2179,-139,-139,-0.9790
MO2609-P-6200,27.4,31,27.2,421,121.752,1347,57,29.6,30,35,-5.4,-5,-0.0520
MO2609-P-6400,43,44.6,38.2,202,82.684,800,-30,42.4,42.4,49.2,-6.8,-6.8,-0.0720
MO2609-P-6600,57.2,63.2,55.4,200,118.402,1078,-18,60.2,60.2,71.6,-11.4,-11.4,-0.0980
MO2609-P-6800,83,89,77,248,200.53,1654,75,84.4,84.4,96,-11.6,-11.6,-0.1310
MO2609-P-7000,129,129,106,371,420.026,2227,28,118.2,117,133.2,-15,-16.2,-0.1730
MO2609-P-7200,147.2,168.2,144,367,569.348,1871,20,161,161,181.6,-20.6,-20.6,-0.2230
MO2609-P-7400,212.8,226.2,192.4,524,1102.576,1962,-17,217.6,218.6,242.8,-25.2,-24.2,-0.2820
MO2609-P-7600,281,294.8,255,572,1583.602,2303,110,285.6,286,315.2,-29.6,-29.2,-0.3460
MO2609-P-7800,347,379.6,326.2,685,2408.124,1989,165,367.8,368.6,403.4,-35.6,-34.8,-0.4150
MO2609-P-8000,451,480.6,416.8,1027,4589.642,2899,458,464.6,464.6,504.4,-39.8,-39.8,-0.4860
MO2609-P-8200,555.2,592.6,515.2,421,2324.318,1259,174,574.8,574.8,621.6,-46.8,-46.8,-0.5570
MO2609-P-8400,653.4,719.8,636.8,242,1650.57,1603,65,698.6,698.6,763,-64.4,-64.4,-0.6260
MO2609-P-8600,811,854,776.8,152,1236.176,1910,71,851.8,839.8,897.6,-45.8,-57.8,-0.6890
MO2609-P-8800,951.6,1003.2,918,98,939.398,938,68,1003.2,988.6,1049.2,-46,-60.6,-0.7480
MO2609-P-9000,1134.4,1154.6,1075.8,12,133.014,406,2,1144.8,1144.8,1218.8,-74,-74,-0.8030
MO2609-P-9200,1313.4,1313.4,1313.4,1,13.134,218,1,1313.4,1312.2,1388,-74.6,-75.8,-0.8490
MO2609-P-9400,1468,1468,1468,6,88.08,248,6,1468,1489,1565.2,-97.2,-76.2,-0.8860
MO2609-P-9600,1647,1647,1586,47,760.784,154,-20,1639,1667,1738,-99,-71,-0.9230
MO2609-P-9800,null,null,null,0,0,24,0,1884,1850.4,1988.6,-104.6,-138.2,-0.9550
MO2612-C-10000,88.6,94.6,85,349,312.28,618,48,85.2,86.4,82,3.2,4.4,0.1210
MO2612-C-6400,1606,1606,1535.4,3,46.858,376,1,1544.4,1500.6,1440,104.4,60.6,0.8240
MO2612-C-6600,null,null,null,0,0,108,0,1286.8,1341,1285.2,1.6,55.8,0.7910
MO2612-C-6800,null,null,null,0,0,121,0,1122.2,1188,1144.2,-22,43.8,0.7550
MO2612-C-7000,1127,1134.4,1051,8,86.7,673,-1,1051,1055.2,1008.6,42.4,46.6,0.7120
MO2612-C-7200,941.8,1003.4,938,95,942.468,928,81,940.2,920.8,863.8,76.4,57,0.6680
MO2612-C-7400,835.4,874,809.8,32,273.054,787,14,809.8,807.6,769,40.8,38.6,0.6200
MO2612-C-7600,722.6,754,696.8,70,503.542,1046,-1,704,698.4,656,48,42.4,0.5710
MO2612-C-7800,617.8,658.4,598,139,851.59,820,-36,598,589.4,562.6,35.4,26.8,0.5200
MO2612-C-8000,536.6,560.4,499.6,135,708.072,1068,-28,499.6,512.6,479,20.6,33.6,0.4720
MO2612-C-8200,456.8,480.4,433.2,288,1300.178,1458,34,437.6,437.6,410.4,27.2,27.2,0.4240
MO2612-C-8400,395,411.4,367.4,121,464.778,1010,16,367.4,367.4,344,23.4,23.4,0.3770
MO2612-C-8600,320,349.8,306,283,930.208,1503,99,311,311.4,290,21,21.4,0.3340
MO2612-C-8800,266.6,286.2,261.4,60,161.12,1005,11,263.8,257,243.4,20.4,13.6,0.2910
MO2612-C-9000,223.2,240.6,216.8,166,379.494,1176,38,218,218,203.8,14.2,14.2,0.2560
MO2612-C-9200,186,199.6,180,22,41.714,934,8,180,180.8,170.2,9.8,10.6,0.2220
MO2612-C-9400,156.4,165,147,100,156.05,1247,28,150,150,140,10,10,0.1910
MO2612-C-9600,133,138.4,122.6,221,287.356,1598,14,126.6,126.6,118.4,8.2,8.2,0.1660
MO2612-C-9800,108.2,114.6,101.8,120,128.944,547,20,104,104,98,6,6,0.1420
MO2612-P-10000,2226.2,2226.2,2226.2,1,22.262,85,0,2226.2,2280,2439.8,-213.6,-159.8,-0.9280
MO2612-P-6400,139.8,139.8,122.4,314,404.042,1697,9,134.4,134.2,143.6,-9.2,-9.4,-0.1500
MO2612-P-6600,188,188,158.2,223,377.674,954,5,175,175,188,-13,-13,-0.1860
MO2612-P-6800,217,223,205.8,95,205.886,779,-22,223,220.6,239.6,-16.6,-19,-0.2250
MO2612-P-7000,266.4,286.2,254.8,79,211.906,838,13,281.4,281.4,304.8,-23.4,-23.4,-0.2700
MO2612-P-7200,333.2,352.4,316,88,295.29,1183,11,349,349,368.8,-19.8,-19.8,-0.3180
MO2612-P-7400,419.6,432.6,391.2,148,613.19,1325,5,427.8,427.8,457.8,-30,-30,-0.3690
MO2612-P-7600,497.8,521.6,472.2,158,790.214,990,-7,517.2,517.2,551.6,-34.4,-34.4,-0.4220
MO2612-P-7800,603.6,621.4,565.8,142,856.558,797,-7,620.6,611,654.8,-34.2,-43.8,-0.4760
MO2612-P-8000,716.2,732.2,671.2,150,1059.988,993,3,726.2,736,765.6,-39.4,-29.6,-0.5280
MO2612-P-8200,796.4,857.4,787.8,174,1434.198,1277,51,857.4,847.8,887.8,-30.4,-40,-0.5820
MO2612-P-8400,944.4,979.8,919,60,581.742,452,12,979.6,978.2,1025,-45.4,-46.8,-0.6330
MO2612-P-8600,1091,1118,1048.4,66,714.65,603,34,1118,1116.8,1178.6,-60.6,-61.8,-0.6810
MO2612-P-8800,1232,1273.8,1196,13,164.256,767,0,1270,1270,1320,-50,-50,-0.7240
MO2612-P-9000,1436,1436,1330.6,46,636.476,911,28,1419.2,1403.2,1462.8,-43.6,-59.6,-0.7800
MO2612-P-9200,1580.2,1580.2,1580.2,1,15.802,601,0,1580.2,1584.4,1644,-63.8,-59.6,-0.8050
MO2612-P-9400,1722.8,1722.8,1722.8,1,17.228,189,0,1722.8,1746.8,1812,-89.2,-65.2,-0.8440
MO2612-P-9600,1899.8,1933.8,1898.4,22,421.436,586,22,1933.8,1908.2,1986.8,-53,-78.6,-0.8890
MO2612-P-9800,null,null,null,0,0,58,0,2262,2094.2,2166.2,95.8,-72,-0.9080
MO2703-C-10000,134.2,139.2,126,563,745.1,692,-28,131,130.8,122.6,8.4,8.2,0.1500
MO2703-C-6600,1353,1397.8,1300,5,67.218,250,1,1300,1297.6,1251.4,48.6,46.2,0.7210
MO2703-C-6800,1210,1210,1192.8,3,36.128,66,2,1192.8,1158.2,1117,75.8,41.2,0.6860
MO2703-C-7000,1088,1088,1040,4,42.824,391,2,1040,1042.6,1000,40,42.6,0.6480
MO2703-C-7200,949,992,930,26,249.18,278,10,930,929,887.4,42.6,41.6,0.6090
MO2703-C-7400,843.4,856,811.8,6,49.616,197,-2,811.8,824.2,785.2,26.6,39,0.5690
MO2703-C-7600,740.4,771.4,722.6,18,133.348,310,-3,722.6,727.4,691.4,31.2,36,0.5280
MO2703-C-7800,661.4,681,636,11,72.652,358,2,636,639,605,31,34,0.4880
MO2703-C-8000,585,602.4,554,41,235.25,358,8,563,570.2,524.4,38.6,45.8,0.4500
MO2703-C-8200,503.6,519.8,481,41,206.762,447,2,484.2,487.8,455.4,28.8,32.4,0.4090
MO2703-C-8400,434.8,457,428.8,21,89.324,464,-7,452.2,425,399.8,52.4,25.2,0.3710
MO2703-C-8600,375.2,398.6,365.8,78,297.44,590,2,383,368.8,347,36,21.8,0.3360
MO2703-C-8800,330,340.8,316.8,61,198.382,412,-22,320,319.4,296.6,23.4,22.8,0.3020
MO2703-C-9000,274,288.8,274,12,33.452,157,-5,274.8,275,258.6,16.2,16.4,0.2710
MO2703-C-9200,245,255,235.8,34,81.82,156,8,236.6,236.6,223.4,13.2,13.2,0.2410
MO2703-C-9400,210.4,222,200.6,75,156.068,208,5,204.2,203.8,193.4,10.8,10.4,0.2150
MO2703-C-9600,181.2,189.8,172.6,76,136.292,211,20,172.6,175.4,167.4,5.2,8,0.1910
MO2703-C-9800,154.6,163.6,149.2,219,342.126,273,-20,150.6,150.6,144,6.6,6.6,0.1690
MO2703-P-10000,2430,2451,2355.8,11,265.122,70,9,2451,2472.6,2701.8,-250.8,-229.2,-0.9540
MO2703-P-6600,280,301,275,222,643.198,1950,-10,299.2,301,315,-15.8,-14,-0.2500
MO2703-P-6800,343.2,361.4,332.4,52,181.598,733,13,359.2,359.2,379,-19.8,-19.8,-0.2890
MO2703-P-7000,411.6,424.6,406.2,14,57.612,516,6,418.8,432.6,453,-34.2,-20.4,-0.3320
MO2703-P-7200,506.4,516.2,475.8,23,114.216,635,-4,516.2,516.2,540,-23.8,-23.8,-0.3770
MO2703-P-7400,581,594,564,16,93.118,394,0,585.2,599.8,632.8,-47.6,-33,-0.4240
MO2703-P-7600,685.4,701.4,668,14,95.302,384,5,701.4,706.6,736.8,-35.4,-30.2,-0.4710
MO2703-P-7800,790.4,818.8,775.8,13,103.614,464,10,818.8,816.2,849.2,-30.4,-33,-0.5180
MO2703-P-8000,900,922.2,900,11,100.41,621,4,921.2,934.4,974.2,-53,-39.8,-0.5640
MO2703-P-8200,1036.2,1062.2,1005,21,217.978,328,12,1062.2,1062.2,1099.6,-37.4,-37.4,-0.6090
MO2703-P-8400,1151,1173.6,1151,5,58.418,336,3,1170,1191.4,1231,-61,-39.6,-0.6550
MO2703-P-8600,1283.2,1316.2,1274,25,322.836,400,0,1316.2,1334.4,1382.2,-66,-47.8,-0.6970
MO2703-P-8800,1455.6,1465.6,1445.8,11,160.108,355,0,1456.8,1481.6,1527,-70.2,-45.4,-0.7380
MO2703-P-9000,null,null,null,0,0,65,0,1675,1635.4,1683.4,-8.4,-48,-0.7770
MO2703-P-9200,null,null,null,0,0,30,0,1981.8,1795,1843.6,138.2,-48.6,-0.8140
MO2703-P-9400,1918.8,1925.4,1877.2,13,250.67,47,7,1925.4,1959.6,2019.8,-94.4,-60.2,-0.8490
MO2703-P-9600,2061.6,2121.6,2030.6,4,82.746,39,2,2121.6,2120.6,2181.8,-60.2,-61.2,-0.8900
MO2703-P-9800,2291.8,2291.8,2291.8,1,22.918,35,1,2291.8,2294.4,2520.4,-228.6,-226,-0.9230
小计,,,,447392,548841.328,429180,-7231,,,,,,--
T2606,null,null,null,0,0,0,-4430,108.82,108.83,108.82,0,0.01,--
