合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
MO2606-P-7900,88.6,94.8,41.6,11020,7549.71,5618,217,45.2,45.2,102.6,-57.4,-57.4,-0.1940
MO2606-P-8000,110,131.6,62,28583,27594.322,12171,2055,66.6,66.6,140,-73.4,-73.4,-0.2660
MO2606-P-8100,170,177.8,86.8,17382,23001.83,5409,393,93,93,185.6,-92.6,-92.6,-0.3500
MO2606-P-8200,221.8,235.8,121.6,17040,29634.668,6524,-199,129.8,129.8,239.4,-109.6,-109.6,-0.4510
MO2606-P-8300,256.6,303,167.4,9043,21250.29,5602,32,182.2,182.2,307.4,-125.2,-125.2,-0.5580
MO2606-P-8400,340,378,225.4,4855,15019.92,4610,-9,239,239,380,-141,-141,-0.6670
MO2606-P-8500,407.6,462.6,291.6,2148,8224.854,4896,-279,309.2,309.2,468.6,-159.4,-159.4,-0.7650
MO2606-P-8600,532.2,546.6,372.2,1398,6557.65,4218,-211,393,393,556,-163,-163,-0.8350
MO2606-P-8700,571.2,638.2,459.2,1442,8272.816,2676,-446,478.2,478.2,671.2,-193,-193,-0.9010
MO2606-P-8800,711.4,740.6,551,482,3101.044,2573,-36,567.2,571,766,-198.8,-195,-0.9040
MO2606-P-8900,798.2,826.8,658.2,196,1468.166,782,-108,668.6,666.6,862.6,-194,-196,-0.9320
MO2606-P-9000,910.8,925.4,751,444,3627.654,1505,-244,753.4,765.6,960.2,-206.8,-194.6,-0.9750
MO2606-P-9100,1009.8,1021.2,907.8,109,1079.718,324,-17,910.4,868.2,1058.6,-148.2,-190.4,-0.9650
MO2606-P-9200,1095,1122.2,952,156,1672.554,381,21,952.8,966.6,1157.4,-204.6,-190.8,-0.9740
MO2606-P-9300,1209.4,1219.8,1052.4,135,1581.686,206,19,1059.6,1065.4,1256.8,-197.2,-191.4,-0.9800
MO2606-P-9400,1300.2,1319.8,1147.8,122,1517.29,313,17,1147.8,1164.8,1356.2,-208.4,-191.4,-0.9840
MO2606-P-9500,1408.6,1424,1247.6,88,1189.572,207,11,1249.4,1264.2,1455.8,-206.4,-191.6,-0.9870
MO2606-P-9600,1501.2,1504.6,1353.6,54,776.196,237,-2,1355.2,1364,1555.6,-200.4,-191.6,-0.9890
MO2606-P-9700,1600.8,1605.4,1499.6,15,238.418,129,4,1499.6,1463.8,1655.4,-155.8,-191.6,-0.9900
MO2606-P-9800,1699,1706,1678.2,21,355.782,116,-3,1694.4,1563.6,1755.4,-61,-191.8,-0.9910
MO2606-P-9900,1799.8,1802,1777.6,14,251.156,132,-2,1792.6,1662,1855.4,-62.8,-193.4,-0.9990
MO2607-C-7200,881.4,1013,881.4,137,1307.496,133,133,1007,1007,856.6,150.4,150.4,0.8790
MO2607-C-7300,781.6,803.8,781.6,10,78.472,2,2,803.8,907.4,778.2,25.6,129.2,0.8700
MO2607-C-7400,767.6,796,707,41,299.104,135,15,796,820.4,699.8,96.2,120.6,0.8440
MO2607-C-7500,633.6,741.2,626.8,80,543.074,131,14,735.6,735,621.4,114.2,113.6,0.8150
MO2607-C-7600,612.2,663,541.8,109,631.808,89,-12,663,653.2,546.8,116.2,106.4,0.7820
MO2607-C-7700,492,581.6,475.8,54,275.392,76,1,581,574.8,477.4,103.6,97.4,0.7430
MO2607-C-7800,465,507.8,407.6,158,699.39,289,42,505.2,505.2,413.6,91.6,91.6,0.6980
MO2607-C-7900,400,440.8,347.8,337,1268.184,248,-63,437,437,350.2,86.8,86.8,0.6500
MO2607-C-8000,340,376.4,291.4,905,2987.192,850,-134,371.8,371.8,306.2,65.6,65.6,0.6000
MO2607-C-8100,290,315.2,243.4,898,2484.694,870,7,311,315,257.8,53.2,57.2,0.5460
MO2607-C-8200,248,264.2,202.8,2011,4596.884,1848,252,256,256,215,41,41,0.4890
MO2607-C-8300,199.8,218.4,166.8,1991,3853.452,7564,-24,215.6,215.6,178.6,37,37,0.4340
MO2607-C-8400,170.4,177.4,135.6,1760,2674.406,3339,14,172,172,144.2,27.8,27.8,0.3770
MO2607-C-8500,125,143.4,110.2,2062,2589.79,4295,28,141,141,118.6,22.4,22.4,0.3260
MO2607-C-8600,100,118.4,87.6,1687,1681.07,3449,-51,111.6,111.6,97.4,14.2,14.2,0.2760
MO2607-C-8700,83.6,92.6,70.8,1600,1303.34,3335,-140,88,88,78.6,9.4,9.4,0.2310
MO2607-C-8800,71.2,76.4,56.4,908,582.016,1872,151,68.8,68.8,63.2,5.6,5.6,0.1910
MO2607-C-8900,60.2,60.2,44.6,759,384.916,1656,260,53.4,53.4,50.8,2.6,2.6,0.1560
MO2607-C-9000,52.6,53,37.4,1609,682.508,5055,-26,44,44,44,0,0,0.1310
MO2607-C-9100,36.8,36.8,28.6,613,199.06,1100,30,33.6,33.6,34.6,-1,-1,0.1050
MO2607-C-9200,31,31,23.2,446,115.52,1085,-40,27.2,27.2,28.6,-1.4,-1.4,0.0870
MO2607-C-9300,25.2,25.6,19.4,343,72.552,742,-77,21.6,21.6,23.4,-1.8,-1.8,0.0710
MO2607-C-9400,19.4,19.4,15.6,258,44.264,703,27,17.8,17.4,19.4,-1.6,-2,0.0580
MO2607-C-9500,17.2,17.2,12.4,197,28.042,668,4,13.8,13.8,16,-2.2,-2.2,0.0470
MO2607-C-9600,13.4,13.4,10.8,133,15.85,691,7,11.8,11.8,13.4,-1.6,-1.6,0.0410
MO2607-C-9700,12,27,9,411,42.488,514,-152,9.8,9.6,11.4,-1.6,-1.8,0.0330
MO2607-C-9800,10.2,11.4,7.6,540,48.432,673,-38,8.2,8.2,9.8,-1.6,-1.6,0.0290
MO2607-C-9900,8.8,10,6.4,426,33.06,1297,-27,7.8,7,8.6,-0.8,-1.6,0.0250
MO2607-P-7200,56.4,57.2,38.8,731,361.786,377,377,42,42,54.8,-12.8,-12.8,-0.1020
MO2607-P-7300,71,71.6,48,319,190.528,195,195,50,52.8,75.6,-25.6,-22.8,-0.1250
MO2607-P-7400,80.2,90,60,2396,1845.324,3400,-24,64.8,64.8,98.4,-33.6,-33.6,-0.1500
MO2607-P-7500,100,112,73.8,1156,1065.12,1639,190,79.6,79.6,119.8,-40.2,-40.2,-0.1790
MO2607-P-7600,136.8,137,89.8,2301,2666.678,1527,-794,96.4,96.4,144.8,-48.4,-48.4,-0.2120
MO2607-P-7700,160,166.6,111.6,1388,2002.97,1337,-152,119,119,178.4,-59.4,-59.4,-0.2520
MO2607-P-7800,182.2,204.2,137,1813,3010.588,2513,197,145.2,145.2,211.8,-66.6,-66.6,-0.2960
MO2607-P-7900,214.4,242.8,165.6,1016,2066.614,1472,113,173.2,174.8,254,-80.8,-79.2,-0.3440
MO2607-P-8000,257.6,288,200,1975,4896.844,2219,115,209.4,209.4,290.6,-81.2,-81.2,-0.3960
MO2607-P-8100,306.8,338.8,239,1700,5083.992,2258,428,250,250,345.4,-95.4,-95.4,-0.4520
MO2607-P-8200,361.4,396.4,286.4,1306,4554.696,2576,126,295.6,299.2,402.8,-107.2,-103.6,-0.5100
MO2607-P-8300,423.8,460.2,342.4,1367,5644.934,2606,193,353,353,475,-122,-122,-0.5680
MO2607-P-8400,488.4,528.2,399.8,563,2645.092,1543,-23,410,410,547.2,-137.2,-137.2,-0.6270
MO2607-P-8500,609.8,609.8,468.6,283,1576.374,1537,-19,473.2,478,624.4,-151.2,-146.4,-0.6810
MO2607-P-8600,625.8,675.2,541.8,149,906.462,1237,-13,546.2,549,690.2,-144,-141.2,-0.7320
MO2607-P-8700,706,758.8,615,143,1024.856,750,-30,621,634.8,783,-162,-148.2,-0.7670
MO2607-P-8800,788.8,844.2,694.4,141,1138.85,583,-16,702.4,715.4,868.4,-166,-153,-0.8080
MO2607-P-8900,874.8,928.8,788,20,180.006,155,1,788,795.2,944.4,-156.4,-149.2,-0.8500
MO2607-P-9000,964.6,1022.2,870,40,398.952,651,9,870,891.6,1040.8,-170.8,-149.2,-0.8650
MO2607-P-9100,1046.2,1046.2,999.6,5,52.954,98,-1,999.6,974.6,1125,-125.4,-150.4,-0.9040
MO2607-P-9200,1071,1071,1071,8,92.848,70,0,1071,1065.4,1250.2,-179.2,-184.8,-0.9290
MO2607-P-9300,1302.4,1302.4,1235.2,15,195.912,99,2,1235.2,1161.6,1345,-109.8,-183.4,-0.9410
MO2607-P-9400,1400,1400,1372,8,113.072,125,0,1372,1257.6,1440.8,-68.8,-183.2,-0.9530
MO2607-P-9500,1473.2,1473.2,1339,7,102.406,129,4,1339,1354,1537.2,-198.2,-183.2,-0.9650
MO2607-P-9600,1549.6,1549.6,1549.6,3,47.336,117,1,1549.6,1451.8,1634.4,-84.8,-182.6,-0.9720
MO2607-P-9700,1691,1691,1650,5,84.964,138,0,1650,1549.6,1732.2,-82.2,-182.6,-0.9800
MO2607-P-9800,1762.6,1774,1762.6,4,70.732,185,4,1774,1648,1830.2,-56.2,-182.2,-0.9850
MO2607-P-9900,1770,1770,1770,2,35.4,172,0,1770,1746.6,1928.8,-158.8,-182.2,-0.9900
MO2608-C-7200,null,null,null,0,0,0,0,870.4,1013.4,870.4,0,143,0.7910
MO2608-C-7300,916.2,916.2,916.2,1,9.162,1,1,916.2,921.4,803,113.2,118.4,0.7730
MO2608-C-7400,null,null,null,0,0,0,0,735.6,842.4,735.6,0,106.8,0.7480
MO2608-C-7500,728,728,684.4,3,20.806,15,0,684.4,766.2,668.2,16.2,98,0.7200
MO2608-C-7600,659.2,659.2,601.6,14,90.622,27,10,658.6,693.8,600.8,57.8,93,0.6900
MO2608-C-7700,552.6,602.4,546.2,13,72.796,13,7,602.4,624.2,534.2,68.2,90,0.6570
MO2608-C-7800,525.4,546.6,484.4,22,109.95,22,0,546.6,558.2,477.6,69,80.6,0.6220
MO2608-C-7900,469,504.2,430.8,23,103.154,110,-2,504.2,497.6,423.4,80.8,74.2,0.5860
MO2608-C-8000,416.8,450,376.2,57,227.482,75,16,446,440.4,373.4,72.6,67,0.5480
MO2608-C-8100,342.6,392.2,321.2,44,151.066,44,-1,392.2,387.2,328.2,64,59,0.5090
MO2608-C-8200,298,343.2,291,57,176.904,89,3,340.6,338.4,287,53.6,51.4,0.4690
MO2608-C-8300,287.2,294.8,248.2,31,81.298,76,-6,294.8,294.8,252.2,42.6,42.6,0.4300
MO2608-C-8400,223,264.6,213,90,206.712,199,-25,264.6,254,217,47.6,37,0.3910
MO2608-C-8500,192.8,227.2,192.4,117,238.312,611,46,227,220.8,188.4,38.6,32.4,0.3540
MO2608-C-8600,164.2,190.8,160.6,218,372.108,396,53,190.8,189,159.2,31.6,29.8,0.3170
MO2608-C-8700,145,165,138.2,232,357.954,456,124,163,161.8,140,23,21.8,0.2840
MO2608-C-8800,126,141,120,61,78.584,262,1,140,140,119.6,20.4,20.4,0.2530
MO2608-C-8900,106,121.8,102.6,127,141.954,249,50,117.6,118.2,102.8,14.8,15.4,0.2230
MO2608-C-9000,93.8,105.6,86.8,160,154.924,419,17,101,101,89.8,11.2,11.2,0.1970
MO2608-C-9100,75.8,89.4,75.6,90,74.162,229,30,86,86,78.2,7.8,7.8,0.1730
MO2608-C-9200,71.8,76.2,65.6,74,53.384,213,11,76.2,73.2,67.8,8.4,5.4,0.1520
MO2608-C-9300,60,66.4,57,64,38.888,208,35,64.6,62.6,58.8,5.8,3.8,0.1330
MO2608-C-9400,52,57.2,49,35,18.072,153,0,55.8,53.2,51,4.8,2.2,0.1160
MO2608-C-9500,45,49.4,42.2,42,18.724,177,-7,46.8,45.8,44.6,2.2,1.2,0.1020
MO2608-C-9600,40.8,42.8,36.2,84,33.508,159,3,40.4,39.6,39.2,1.2,0.4,0.0900
MO2608-C-9700,37.8,37.8,31.2,241,81.612,382,28,35.6,34,33.6,2,0.4,0.0780
MO2608-P-7200,125.8,140.2,106.6,216,267.598,69,69,111.6,111.6,125.8,-14.2,-14.2,-0.1800
MO2608-P-7300,160.8,160.8,124.4,18,26.012,10,10,130,130,158.2,-28.2,-28.2,-0.2050
MO2608-P-7400,182.2,182.4,151,18,31.522,7,7,151,151,190.6,-39.6,-39.6,-0.2330
MO2608-P-7500,215.2,217.4,168,273,536.634,730,58,169,169,227,-58,-58,-0.2600
MO2608-P-7600,246.2,249,193,240,514.336,861,57,197.6,197.6,259,-61.4,-61.4,-0.2940
MO2608-P-7700,278.4,278.4,222.4,34,84.63,176,16,222.4,227.8,290.8,-68.4,-63,-0.3300
MO2608-P-7800,298.6,325.8,253.4,90,267.878,270,-7,257.4,257.4,336.6,-79.2,-79.2,-0.3670
MO2608-P-7900,341.4,367.4,290.2,28,94.626,102,-2,298.4,298.4,381.2,-82.8,-82.8,-0.4080
MO2608-P-8000,389,418.6,330,266,1007.556,215,17,340,340,430.4,-90.4,-90.4,-0.4490
MO2608-P-8100,441.2,472.8,388.4,20,86.464,101,2,388.4,388.4,480.8,-92.4,-92.4,-0.4920
MO2608-P-8200,500,534.2,440,34,169.414,82,1,440,439.4,546.4,-106.4,-107,-0.5360
MO2608-P-8300,586,594.8,507.4,54,302.87,100,-5,507.4,495.2,611.8,-104.4,-116.6,-0.5790
MO2608-P-8400,647,656.2,540.2,56,343.602,146,-11,542.2,555.6,678.2,-136,-122.6,-0.6220
MO2608-P-8500,713.6,716,627.2,10,68.966,218,1,627.2,620,737.8,-110.6,-117.8,-0.6640
MO2608-P-8600,808.4,808.4,672.2,18,132.362,301,3,674.2,688.8,812.4,-138.2,-123.6,-0.7050
MO2608-P-8700,831.2,885.2,762.8,13,108.098,159,2,762.8,761.2,889,-126.2,-127.8,-0.7430
MO2608-P-8800,909.8,965,858,10,94.614,120,0,858,837.2,970,-112,-132.8,-0.7790
MO2608-P-8900,990.4,1047,943.8,13,130.374,215,3,943.8,916.4,1053.6,-109.8,-137.2,-0.8130
MO2608-P-9000,1100,1132.8,1030,17,181.84,355,3,1030,998.6,1134.8,-104.8,-136.2,-0.8440
MO2608-P-9100,1219.6,1219.6,1130.4,8,95.476,385,0,1130.4,1081,1221.8,-91.4,-140.8,-0.8770
MO2608-P-9200,null,null,null,0,0,19,0,1302.2,1170.2,1310.8,-8.6,-140.6,-0.9000
MO2608-P-9300,null,null,null,0,0,21,0,1391.4,1259,1466.6,-75.2,-207.6,-0.9240
MO2608-P-9400,null,null,null,0,0,17,0,1391.8,1349.4,1558,-166.2,-208.6,-0.9470
MO2608-P-9500,null,null,null,0,0,21,0,1622,1441.4,1650.6,-28.6,-209.2,-0.9690
MO2608-P-9600,null,null,null,0,0,27,0,1577.6,1534.6,1744.2,-166.6,-209.6,-0.9940
MO2608-P-9700,null,null,null,0,0,43,0,1780.8,1670.6,1838.6,-57.8,-168,-0.9140
MO2609-C-10000,41.8,45.8,38,969,424.422,2622,322,45.2,45.2,40,5.2,5.2,0.0850
MO2609-C-6200,1700,1831.6,1700,31,543.672,346,1,1831.6,1831.2,1690.2,141.4,141,0.9260
MO2609-C-6400,1534.6,1534.6,1534.6,1,15.346,210,0,1534.6,1652,1505.4,29.2,146.6,0.9020
MO2609-C-6600,1361.6,1478.6,1361.6,13,178.99,405,4,1478.6,1468.2,1330.2,148.4,138,0.8800
MO2609-C-6800,1196.8,1263.6,1179.8,50,607.516,424,37,1261.2,1294.4,1159.6,101.6,134.8,0.8490
MO2609-C-7000,1023.8,1124,1023.8,17,183.35,928,-4,1124,1124,1008.2,115.8,115.8,0.8130
MO2609-C-7200,864,906,862,6,53.058,768,2,897,970,853.2,43.8,116.8,0.7660
MO2609-C-7400,741.8,830,727.8,103,780.8,725,-6,823,823.6,717.8,105.2,105.8,0.7130
MO2609-C-7600,619.6,700,606.2,172,1100.668,1193,15,688.4,688.4,597.2,91.2,91.2,0.6550
MO2609-C-7800,505.8,579.6,496.6,578,3046.128,1379,117,573.4,575.2,489.8,83.6,85.4,0.5900
MO2609-C-8000,443.4,479.6,405.4,2642,11228.048,3566,1491,470.6,472.4,398,72.6,74.4,0.5240
MO2609-C-8200,333.8,383.8,325.6,1020,3521.394,1941,116,379.2,379.2,318.2,61,61,0.4580
MO2609-C-8400,263.2,308.4,259.4,958,2637.39,2801,234,299.6,305,253,46.6,52,0.3940
MO2609-C-8600,215,244.2,206.2,1031,2302.654,3461,192,238.2,240.2,203.6,34.6,36.6,0.3340
MO2609-C-8800,168.6,190.6,163.6,516,931.584,2069,134,187.6,187.6,158,29.6,29.6,0.2780
MO2609-C-9000,129,150,125,1028,1417.928,2129,-33,145.4,145.4,126.2,19.2,19.2,0.2290
MO2609-C-9200,103.4,116.4,100,484,527.596,1676,58,113,113,99.4,13.6,13.6,0.1870
MO2609-C-9400,80,90,79.4,471,402.462,1500,-1,88,88.6,78.4,9.6,10.2,0.1530
MO2609-C-9600,60.2,70.4,60.2,706,477.704,2141,-82,68.8,69,62,6.8,7,0.1240
MO2609-C-9800,50.4,55,46.2,418,216.858,1061,13,53,53,47.8,5.2,5.2,0.0990
MO2609-P-10000,2115,2140,2046.6,16,334.802,75,9,2046.6,2049.6,2215.2,-168.6,-165.6,-0.9100
MO2609-P-6200,35,37.2,30.2,257,84.848,1290,6,30.8,30.8,38.6,-7.8,-7.8,-0.0520
MO2609-P-6400,48,52,41.6,111,53.464,837,-25,41.6,41.6,52.6,-11,-11,-0.0700
MO2609-P-6600,70,75.8,60,362,245.93,971,43,60.2,60.2,76,-15.8,-15.8,-0.0960
MO2609-P-6800,102.8,105.4,83.2,423,410.738,1335,89,84.4,84.4,105.2,-20.8,-20.8,-0.1290
MO2609-P-7000,137.8,144.4,113.8,495,643.854,2060,155,114.6,114,144,-29.4,-30,-0.1680
MO2609-P-7200,185.8,194,155.8,633,1110.092,1769,27,156.8,157.4,195.6,-38.8,-38.2,-0.2170
MO2609-P-7400,249.2,260,207.6,582,1396.024,1917,-142,209.6,210.6,260,-50.4,-49.4,-0.2730
MO2609-P-7600,322.4,338,273.4,617,1920.658,2137,0,276.6,276.8,337,-60.4,-60.2,-0.3360
MO2609-P-7800,415.4,428,351,644,2579.84,1666,101,354.8,354.8,434.2,-79.4,-79.4,-0.4040
MO2609-P-8000,517,536.4,443.8,1301,6615.136,2061,390,449.6,449.6,539.2,-89.6,-89.6,-0.4740
MO2609-P-8200,634,657,551.4,312,1925.988,1022,63,557.2,558.2,663,-105.8,-104.8,-0.5450
MO2609-P-8400,774.8,793.2,676,572,4344.126,1393,164,681,687.8,797.4,-116.4,-109.6,-0.6120
MO2609-P-8600,919,936.2,811.8,255,2278.722,1746,126,820.2,820.2,936.2,-116,-116,-0.6770
MO2609-P-8800,1071,1078.4,962.4,46,458.834,849,8,965.2,966,1088.6,-123.4,-122.6,-0.7380
MO2609-P-9000,1237.2,1242,1116.4,19,223.644,397,-2,1116.4,1121.8,1256.4,-140,-134.6,-0.7920
MO2609-P-9200,1354.2,1354.2,1347,6,82.604,217,2,1347,1288.6,1429,-82,-140.4,-0.8390
MO2609-P-9400,1575,1575,1494,40,605.9,238,40,1495,1463,1608.8,-113.8,-145.8,-0.8780
MO2609-P-9600,1755,1755,1661,62,1060.914,178,-32,1663,1639,1791.4,-128.4,-152.4,-0.9170
MO2609-P-9800,1935,1939,1873,8,153.142,24,-3,1884,1860.8,1978,-94,-117.2,-0.8930
MO2612-C-10000,85.8,93.2,82.8,306,269.066,553,-42,90,90,82,8,8,0.1250
MO2612-C-6400,1427.8,1488.8,1400,149,2144.248,358,-2,1488.8,1525.2,1382.2,106.6,143,0.8260
MO2612-C-6600,1341.2,1341.2,1341.2,3,40.236,108,0,1341.2,1363.6,1246.4,94.8,117.2,0.7950
MO2612-C-6800,1126.2,1126.2,1126.2,1,11.262,118,1,1126.2,1213,1102.2,24,110.8,0.7580
MO2612-C-7000,998,1065.8,998,8,82.648,680,1,1065.8,1073.6,969.6,96.2,104,0.7170
MO2612-C-7200,872,955,872,6,54.884,837,0,955,939.6,847.4,107.6,92.2,0.6730
MO2612-C-7400,745.2,808.2,745.2,31,238.02,750,-16,808,819,727.4,80.6,91.6,0.6260
MO2612-C-7600,656.8,719.4,642.8,40,267.982,1045,3,719.4,708.6,633.2,86.2,75.4,0.5770
MO2612-C-7800,556.8,602,552.6,22,124.48,894,-3,601.2,609,536.4,64.8,72.6,0.5270
MO2612-C-8000,469.6,530,464.6,236,1167.996,1111,-67,523.6,523.6,456,67.6,67.6,0.4780
MO2612-C-8200,418.8,451.4,400,216,915.74,1376,-25,444.2,444.2,392.4,51.8,51.8,0.4290
MO2612-C-8400,351,382.2,339.2,164,581.964,973,34,376.8,373.8,332,44.8,41.8,0.3820
MO2612-C-8600,290,323.4,285.2,205,631.03,1348,25,314.6,314.6,283,31.6,31.6,0.3380
MO2612-C-8800,243,270,242.2,51,130.668,965,-3,269.2,263.8,236.2,33,27.6,0.2970
MO2612-C-9000,205,226.8,203.2,114,244.902,1100,20,219.2,219.2,196.8,22.4,22.4,0.2580
MO2612-C-9200,173,187.8,169,23,40.85,921,5,187.8,182.4,166.8,21,15.6,0.2240
MO2612-C-9400,147.6,157.4,141.6,106,158.54,1198,67,153.2,152.2,140.6,12.6,11.6,0.1940
MO2612-C-9600,127,134,119,223,280.822,1543,3,127,127,118.4,8.6,8.6,0.1670
MO2612-C-9800,106,111.6,99.4,178,190.738,498,-20,108.2,108.2,99,9.2,9.2,0.1460
MO2612-P-10000,2343,2359.4,2243.8,9,210.514,84,4,2243.8,2242.4,2384.2,-140.4,-141.8,-0.9470
MO2612-P-6400,149,151.6,122.6,570,785.584,1587,-104,126.4,126.4,149,-22.6,-22.6,-0.1440
MO2612-P-6600,190,194,161.8,186,337.052,946,32,165.4,165.4,195.4,-30,-30,-0.1790
MO2612-P-6800,241,245.2,209.4,42,95.258,814,-4,209.6,209.6,249.6,-40,-40,-0.2180
MO2612-P-7000,299.6,308.4,265,57,166.126,822,-17,265,269.2,310,-45,-40.8,-0.2640
MO2612-P-7200,378.8,386.8,329.8,73,265.492,1138,-23,329.8,328,385.2,-55.4,-57.2,-0.3100
MO2612-P-7400,460,472,408.8,176,792.592,1268,0,412.2,412.2,475,-62.8,-62.8,-0.3630
MO2612-P-7600,561.4,568.4,493.6,121,659.918,908,-16,493.6,496.4,573,-79.4,-76.6,-0.4160
MO2612-P-7800,663.2,672,594.8,88,569.636,820,19,596.8,597,680,-83.2,-83,-0.4700
MO2612-P-8000,807.8,807.8,701.2,242,1840.914,954,2,703.8,703.6,791.6,-87.8,-88,-0.5240
MO2612-P-8200,906.4,913,822,124,1081.728,1198,7,823.8,823,919.4,-95.6,-96.4,-0.5780
MO2612-P-8400,1046,1060.6,967,86,882.056,433,1,967,953.4,1054.2,-87.2,-100.8,-0.6300
MO2612-P-8600,1190.6,1210.2,1081,95,1084.626,563,34,1083.8,1083.8,1204,-120.2,-120.2,-0.6830
MO2612-P-8800,1335.4,1335.4,1235,9,115.834,733,5,1235,1221.6,1357.2,-122.2,-135.6,-0.7350
MO2612-P-9000,1505.6,1505.6,1397,29,424.752,854,18,1397,1393,1517.8,-120.8,-124.8,-0.7680
MO2612-P-9200,1663.6,1663.6,1611,5,81.776,601,4,1611,1556.8,1685,-74,-128.2,-0.8060
MO2612-P-9400,1838.2,1838.2,1721.2,53,946.108,185,48,1724.2,1718.2,1852.4,-128.2,-134.2,-0.8470
MO2612-P-9600,1996.2,2021.6,1916.4,44,873.638,502,30,1925.2,1892.8,2033.8,-108.6,-141,-0.8780
MO2612-P-9800,null,null,null,0,0,58,0,2262,2061.8,2204.2,57.8,-142.4,-0.9180
MO2703-C-10000,127.2,137,125.6,361,476.988,654,-90,135.8,135.8,122,13.8,13.8,0.1540
MO2703-C-6600,1256.6,1339,1239.8,12,155.076,208,3,1339,1339,1213,126,126,0.7200
MO2703-C-6800,1152.4,1152.4,1152.2,2,23.046,58,2,1152.2,1194.4,1088.2,64,106.2,0.6870
MO2703-C-7000,1000,1050,1000,5,51.71,383,0,1050,1059.8,966.8,83.2,93,0.6510
MO2703-C-7200,886.4,919.2,868,26,229.732,265,-12,916.6,940.6,859.8,56.8,80.8,0.6120
MO2703-C-7400,788.8,828,769.8,20,155.992,177,13,828,831,750.6,77.4,80.4,0.5720
MO2703-C-7600,678,725.6,678,16,111.432,314,4,725.6,723,673,52.6,50,0.5310
MO2703-C-7800,599.4,645.4,593.8,9,55.47,352,5,645.4,639.6,587.2,58.2,52.4,0.4900
MO2703-C-8000,526.6,569.6,521.8,99,547.222,348,-9,561.6,561.6,512.2,49.4,49.4,0.4500
MO2703-C-8200,457.4,495.6,453.2,25,120.054,425,6,490,490,446.4,43.6,43.6,0.4110
MO2703-C-8400,399.2,430,394.4,27,110.1,474,-6,424,424,387.4,36.6,36.6,0.3730
MO2703-C-8600,347.6,384,344,70,251.644,582,1,375,370.6,347.6,27.4,23,0.3380
MO2703-C-8800,307.8,330,301.2,26,81.452,423,-12,325,325.8,298.6,26.4,27.2,0.3060
MO2703-C-9000,263,280.8,263,9,24.114,169,7,277.2,282,258.4,18.8,23.6,0.2750
MO2703-C-9200,226.2,247,226.2,21,49.064,143,-1,247,240.6,224.8,22.2,15.8,0.2440
MO2703-C-9400,199.2,207.8,198,18,36.608,211,3,207.8,207.8,195.4,12.4,12.4,0.2180
MO2703-C-9600,172.2,181.4,169.8,34,58.202,198,10,181.4,180.6,169,12.4,11.6,0.1950
MO2703-C-9800,147.8,160,147,150,228.598,310,-53,157,157,143.4,13.6,13.6,0.1740
MO2703-P-10000,2540,2560,2430,23,582.974,74,14,2430,2594.2,2724,-294,-129.8,-0.8230
MO2703-P-6600,310,316.2,280.2,243,726.242,1841,0,283.6,283.6,321.8,-38.2,-38.2,-0.2430
MO2703-P-6800,378,378,339,37,134.616,709,12,339,339.6,386,-47,-46.4,-0.2830
MO2703-P-7000,455.4,455.4,410.8,17,72.514,523,-9,411,412.8,461.6,-50.6,-48.8,-0.3270
MO2703-P-7200,537.2,543.2,494.4,41,212.494,586,-9,494.4,488.6,553,-58.6,-64.4,-0.3720
MO2703-P-7400,629,648.6,574.2,61,372.504,371,2,574.2,574.8,640.4,-66.2,-65.6,-0.4200
MO2703-P-7600,734.4,746.8,680.6,55,401.562,368,-15,680.6,672,757,-76.4,-85,-0.4690
MO2703-P-7800,860.2,861.2,779.2,13,107.726,428,4,779.4,779.4,872.6,-93.2,-93.2,-0.5180
MO2703-P-8000,983.4,983.4,887.8,84,782.266,605,7,893.4,893.4,1004.8,-111.4,-111.4,-0.5670
MO2703-P-8200,1097.6,1107.8,1024.8,13,140.822,331,6,1024.8,1019.2,1128.6,-103.8,-109.4,-0.6150
MO2703-P-8400,1246.8,1258,1145,11,135.188,331,8,1145,1151.8,1267.4,-122.4,-115.6,-0.6620
MO2703-P-8600,1401.2,1401.2,1288.8,24,327.444,396,3,1292.6,1313.4,1413.8,-121.2,-100.4,-0.6970
MO2703-P-8800,1549.8,1549.8,1468.8,6,91.11,351,6,1468.8,1442.4,1565.6,-96.8,-123.2,-0.7500
MO2703-P-9000,1700,1700,1610,11,184.384,65,6,1610,1580,1721.8,-111.8,-141.8,-0.8030
MO2703-P-9200,null,null,null,0,0,30,0,1981.8,1756.8,1884.8,97,-128,-0.8290
MO2703-P-9400,null,null,null,0,0,40,0,2109.8,1917.4,2051.6,58.2,-134.2,-0.8710
MO2703-P-9600,2136,2136,2136,1,21.36,27,-1,2136,2079.2,2223.6,-87.6,-144.4,-0.9190
MO2703-P-9800,null,null,null,0,0,37,0,2263,2255.8,2401,-138,-145.2,-0.9550
小计,,,,388899,510418.298,422855,-8141,,,,,,--
T2606,109.23,109.25,109.145,157,17145.365,6850,-69,109.145,109.17,109.27,-0.125,-0.1,--
T2609,109.08,109.1,108.98,95946,10461365.67,382496,-1644,109,109.02,109.11,-0.11,-0.09,--
T2612,108.96,108.98,108.86,3587,390698.25,13092,220,108.88,108.89,108.995,-0.115,-0.105,--
