date,sh_margin_y,sz_margin_y,total_margin_y,sh_change_y,sh_change_pct,sz_change_y,sz_change_pct,total_change_y,total_change_pct,source,sample_status
2020-08-24,7362.31596569,6839.01753867,14201.33350436,10.10595098,0.13745460,52.27772050,0.77029210,62.38367148,0.44121856,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-08-25,7346.10783208,6843.88647596,14189.99430804,-16.20813361,-0.22014993,4.86893729,0.07119352,-11.33919632,-0.07984600,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-08-26,7315.26000698,6811.37716945,14126.63717643,-30.84782510,-0.41992067,-32.50930651,-0.47501236,-63.35713161,-0.44649159,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-08-27,7315.88258795,6830.07804871,14145.96063666,0.62258097,0.00851072,18.70087926,0.27455357,19.32346023,0.13678740,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-08-28,7327.83678329,6830.39482606,14158.23160935,11.95419534,0.16340059,0.31677735,0.00463798,12.27097269,0.08674542,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-08-31,7374.96841386,6881.34069128,14256.30910514,47.13163057,0.64318614,50.94586522,0.74586999,98.07749579,0.69272419,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-01,7385.62557286,6897.56117253,14283.18674539,10.65715900,0.14450447,16.22048125,0.23571688,26.87764025,0.18853155,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-02,7413.83469957,6949.26851237,14363.10321194,28.20912671,0.38194634,51.70733984,0.74964670,79.91646655,0.55951426,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-03,7406.58070283,6954.97726725,14361.55797008,-7.25399674,-0.09784406,5.70875488,0.08214900,-1.54524186,-0.01075841,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-04,7388.86120757,6944.14118970,14333.00239727,-17.71949526,-0.23923989,-10.83607755,-0.15580321,-28.55557281,-0.19883339,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-07,7372.69953161,6941.50550323,14314.20503484,-16.16167596,-0.21873027,-2.63568647,-0.03795554,-18.79736243,-0.13114742,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-08,7360.96993567,6935.54923949,14296.51917516,-11.72959594,-0.15909499,-5.95626374,-0.08580651,-17.68585968,-0.12355461,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-09,7336.91061340,6917.46965787,14254.38027127,-24.05932227,-0.32684989,-18.07958162,-0.26067988,-42.13890389,-0.29474940,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-10,7291.23226445,6853.32802653,14144.56029098,-45.67834895,-0.62258287,-64.14163134,-0.92724124,-109.81998029,-0.77042971,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-11,7281.11760910,6832.00397189,14113.12158099,-10.11465535,-0.13872354,-21.32405464,-0.31114890,-31.43870999,-0.22226714,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-14,7290.61180106,6841.46842788,14132.08022894,9.49419196,0.13039471,9.46445599,0.13853118,18.95864795,0.13433348,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-15,7291.17519444,6849.68907070,14140.86426514,0.56339338,0.00772766,8.22064282,0.12015904,8.78403620,0.06215671,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-16,7284.39717981,6848.28575441,14132.68293422,-6.77801463,-0.09296190,-1.40331629,-0.02048730,-8.18133092,-0.05785595,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-17,7300.29382106,6855.30004918,14155.59387024,15.89664125,0.21822864,7.01429477,0.10242410,22.91093602,0.16211314,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-18,7312.66023818,6855.14370490,14167.80394308,12.36641712,0.16939616,-0.15634428,-0.00228063,12.21007284,0.08625617,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-21,7307.26552552,6872.89513103,14180.16065655,-5.39471266,-0.07377223,17.75142613,0.25895046,12.35671347,0.08721686,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-22,7312.47489707,6862.46868950,14174.94358657,5.20937155,0.07129030,-10.42644153,-0.15170378,-5.21706998,-0.03679133,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-23,7323.05245167,6876.46538248,14199.51783415,10.57755460,0.14465082,13.99669298,0.20396003,24.57424758,0.17336399,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-24,7328.58922643,6858.03465309,14186.62387952,5.53677476,0.07560747,-18.43072939,-0.26802621,-12.89395463,-0.09080558,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-25,7308.01783480,6833.98924091,14142.00707571,-20.57139163,-0.28070057,-24.04541218,-0.35061666,-44.61680381,-0.31449910,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-28,7283.25003590,6807.81334136,14091.06337726,-24.76779890,-0.33891268,-26.17589955,-0.38302518,-50.94369845,-0.36022962,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-29,7269.28420180,6784.02913347,14053.31333527,-13.96583410,-0.19175278,-23.78420789,-0.34936633,-37.75004199,-0.26790059,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-09-30,7187.73947637,6699.72711261,13887.46658898,-81.54472543,-1.12177105,-84.30202086,-1.24265417,-165.84674629,-1.18012559,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-09,7226.23954673,6768.59712164,13994.83666837,38.50007036,0.53563531,68.87000903,1.02795245,107.37007939,0.77314375,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-12,7264.18414800,6849.56746643,14113.75161443,37.94460127,0.52509471,80.97034479,1.19626480,118.91494606,0.84970585,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-13,7294.74250695,6905.96200678,14200.70451373,30.55835895,0.42067159,56.39454035,0.82332995,86.95289930,0.61608637,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-14,7319.54188699,6948.70454055,14268.24642754,24.79938004,0.33996238,42.74253377,0.61892223,67.54191381,0.47562368,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-15,7314.54593803,6964.74179773,14279.28773576,-4.99594896,-0.06825494,16.03725718,0.23079492,11.04130822,0.07738378,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-16,7301.57187663,6936.89802135,14238.46989798,-12.97406140,-0.17737344,-27.84377638,-0.39978189,-40.81783778,-0.28585346,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-19,7317.51610228,6939.51721665,14257.03331893,15.94422565,0.21836703,2.61919530,0.03775744,18.56342095,0.13037511,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-20,7321.94798565,6962.14064289,14284.08862854,4.43188337,0.06056541,22.62342624,0.32600865,27.05530961,0.18976816,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-21,7325.58183793,6949.46694388,14275.04878181,3.63385228,0.04962958,-12.67369901,-0.18203739,-9.03984673,-0.06328613,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-22,7332.09692892,6960.54899713,14292.64592605,6.51509099,0.08893616,11.08205325,0.15946623,17.59714424,0.12327204,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-23,7288.85246959,6907.01610861,14195.86857820,-43.24445933,-0.58979661,-53.53288852,-0.76909003,-96.77734785,-0.67711289,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-26,7280.64512071,6890.43472133,14171.07984204,-8.20734888,-0.11260139,-16.58138728,-0.24006586,-24.78873616,-0.17461937,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-27,7284.01575575,6888.09152882,14172.10728457,3.37063504,0.04629583,-2.34319251,-0.03400645,1.02744253,0.00725028,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-28,7292.33081780,6907.10827462,14199.43909242,8.31506205,0.11415492,19.01674580,0.27608149,27.33180785,0.19285634,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-29,7302.05468600,6922.45847496,14224.51316096,9.72386820,0.13334376,15.35020034,0.22223773,25.07406854,0.17658492,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-10-30,7265.79583483,6882.96695403,14148.76278886,-36.25885117,-0.49655683,-39.49152093,-0.57048404,-75.75037210,-0.53253402,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-02,7267.61818581,6895.95647096,14163.57465677,1.82235098,0.02508123,12.98951693,0.18871973,14.81186791,0.10468667,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-03,7282.62128568,6911.26873940,14193.89002508,15.00309987,0.20643765,15.31226844,0.22204706,30.31536831,0.21403755,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-04,7296.38305309,6933.89974204,14230.28279513,13.76176741,0.18896723,22.63100264,0.32745077,36.39277005,0.25639744,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-05,7313.06759721,6971.61765020,14284.68524741,16.68454412,0.22866870,37.71790816,0.54396385,54.40245228,0.38230057,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-06,7303.07648470,6982.21800445,14285.29448915,-9.99111251,-0.13661999,10.60035425,0.15205014,0.60924174,0.00426500,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-09,7365.47030957,7028.01052356,14393.48083313,62.39382487,0.85434988,45.79251911,0.65584488,108.18634398,0.75732666,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-10,7363.48759208,7053.76822285,14417.25581493,-1.98271749,-0.02691909,25.75769929,0.36650058,23.77498180,0.16517882,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-11,7351.94222361,7048.42520720,14400.36743081,-11.54536847,-0.15679212,-5.34301565,-0.07574697,-16.88838412,-0.11714007,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-12,7351.55468482,7044.78613337,14396.34081819,-0.38753879,-0.00527124,-3.63907383,-0.05162960,-4.02661262,-0.02796187,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-13,7357.96686341,7031.32461055,14389.29147396,6.41217859,0.08722208,-13.46152282,-0.19108490,-7.04934423,-0.04896622,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-16,7381.05266238,7062.56901243,14443.62167481,23.08579897,0.31375242,31.24440188,0.44436011,54.33020085,0.37757384,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-17,7381.90820752,7077.06471023,14458.97291775,0.85554514,0.01159110,14.49569780,0.20524681,15.35124294,0.10628389,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-18,7387.24749306,7087.24734965,14474.49484271,5.33928554,0.07232934,10.18263942,0.14388224,15.52192496,0.10735150,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-19,7379.23991149,7084.57984264,14463.81975413,-8.00758157,-0.10839736,-2.66750701,-0.03763812,-10.67508858,-0.07375103,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-20,7378.65462670,7073.70962701,14452.36425371,-0.58528479,-0.00793151,-10.87021563,-0.15343487,-11.45550042,-0.07920107,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-23,7426.75022714,7115.07371763,14541.82394477,48.09560044,0.65182073,41.36409062,0.58475811,89.45969106,0.61899693,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-24,7450.84788566,7136.31712961,14587.16501527,24.09765852,0.32447110,21.24341198,0.29856911,45.34107050,0.31179769,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-25,7461.80978294,7143.07072921,14604.88051215,10.96189728,0.14712282,6.75359960,0.09463704,17.71549688,0.12144578,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-26,7449.73294987,7123.89046564,14573.62341551,-12.07683307,-0.16184858,-19.18026357,-0.26851566,-31.25709664,-0.21401816,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-27,7434.89604691,7089.65956697,14524.55561388,-14.83690296,-0.19916020,-34.23089867,-0.48050849,-49.06780163,-0.33668910,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-11-30,7470.61399190,7101.21138629,14571.82537819,35.71794499,0.48040947,11.55181932,0.16293898,47.26976431,0.32544723,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-01,7496.57391509,7133.32830156,14629.90221665,25.95992319,0.34749384,32.11691527,0.45227375,58.07683846,0.39855569,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-02,7528.28422299,7165.31188860,14693.59611159,31.71030790,0.42299734,31.98358704,0.44836836,63.69389494,0.43536788,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-03,7539.85375607,7161.56044557,14701.41420164,11.56953308,0.15368088,-3.75144303,-0.05235561,7.81809005,0.05320747,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-04,7542.58913777,7148.36508565,14690.95422342,2.73538170,0.03627898,-13.19535992,-0.18425258,-10.45997822,-0.07114947,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-07,7568.51607868,7171.55416516,14740.07024384,25.92694091,0.34374060,23.18907951,0.32439697,49.11602042,0.33432832,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-08,7579.76387724,7160.92283435,14740.68671159,11.24779856,0.14861300,-10.63133081,-0.14824305,0.61646775,0.00418226,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-09,7545.19180325,7146.46807337,14691.65987662,-34.57207399,-0.45611017,-14.45476098,-0.20185612,-49.02683497,-0.33259533,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-10,7556.49047599,7129.51835175,14686.00882774,11.29867274,0.14974666,-16.94972162,-0.23717620,-5.65104888,-0.03846433,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-11,7536.13864795,7102.79304157,14638.93168952,-20.35182804,-0.26932910,-26.72531018,-0.37485436,-47.07713822,-0.32055774,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-14,7557.09036504,7110.41522053,14667.50558557,20.95171709,0.27801661,7.62217896,0.10731242,28.57389605,0.19519113,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-15,7563.68148234,7105.76618800,14669.44767034,6.59111730,0.08721766,-4.64903253,-0.06538342,1.94208477,0.01324073,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-16,7572.50182818,7102.50730119,14675.00912937,8.82034584,0.11661445,-3.25888681,-0.04586257,5.56145903,0.03791185,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-17,7585.68721435,7116.85550135,14702.54271570,13.18538617,0.17412193,14.34820016,0.20201599,27.53358633,0.18762228,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-18,7591.71142789,7124.63513570,14716.34656359,6.02421354,0.07941553,7.77963435,0.10931280,13.80384789,0.09388749,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-21,7636.64230810,7140.13040399,14776.77271209,44.93088021,0.59184126,15.49526829,0.21748859,60.42614850,0.41060564,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-22,7643.20464544,7142.12025709,14785.32490253,6.56233734,0.08593223,1.98985310,0.02786858,8.55219044,0.05787590,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-23,7662.90955690,7161.31250103,14824.22205793,19.70491146,0.25780955,19.19224394,0.26871914,38.89715540,0.26307948,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-24,7657.92112747,7167.54192788,14825.46305535,-4.98842943,-0.06509837,6.22942685,0.08698722,1.24099742,0.00837142,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-25,7673.03833177,7155.61719470,14828.65552647,15.11720430,0.19740611,-11.92473318,-0.16637131,3.19247112,0.02153370,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-28,7692.27904714,7165.79737800,14858.07642514,19.24071537,0.25075745,10.18018330,0.14226842,29.42089867,0.19840571,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-29,7665.65014922,7129.62259437,14795.27274359,-26.62889792,-0.34617696,-36.17478363,-0.50482566,-62.80368155,-0.42269053,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-30,7687.13795726,7143.58964649,14830.72760375,21.48780804,0.28031292,13.96705212,0.19590170,35.45486016,0.23963641,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2020-12-31,7683.66961044,7136.57084317,14820.24045361,-3.46834682,-0.04511883,-7.01880332,-0.09825317,-10.48715014,-0.07071231,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-04,7804.90219310,7252.30617497,15057.20836807,121.23258266,1.57779536,115.73533180,1.62172189,236.96791446,1.59894784,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-05,7864.85232814,7290.80330000,15155.65562814,59.95013504,0.76810873,38.49712503,0.53082598,98.44726007,0.65382146,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-06,7897.02817707,7315.78013837,15212.80831544,32.17584893,0.40910938,24.97683837,0.34258006,57.15268730,0.37710468,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-07,7925.07228848,7349.99507403,15275.06736251,28.04411141,0.35512234,34.21493566,0.46768677,62.25904707,0.40925413,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-08,7927.70084113,7336.09485354,15263.79569467,2.62855265,0.03316755,-13.90022049,-0.18911877,-11.27166784,-0.07379128,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-11,7933.78564093,7354.77490340,15288.56054433,6.08479980,0.07675365,18.68004986,0.25463207,24.76484966,0.16224568,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-12,7993.90393893,7376.95483313,15370.85877206,60.11829800,0.75775047,22.17992973,0.30157184,82.29822773,0.53829939,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-13,8024.44845154,7377.76974350,15402.21819504,30.54451261,0.38209757,0.81491037,0.01104670,31.35942298,0.20401868,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-14,8027.48756831,7359.29655977,15386.78412808,3.03911677,0.03787322,-18.47318373,-0.25038981,-15.43406696,-0.10020678,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-15,8016.16826104,7349.29008848,15365.45834952,-11.31930727,-0.14100685,-10.00647129,-0.13597049,-21.32577856,-0.13859802,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-18,8050.75741296,7394.33967067,15445.09708363,34.58915192,0.43149234,45.04958219,0.61297869,79.63873411,0.51829716,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-19,8078.54268016,7402.00970784,15480.55238800,27.78526720,0.34512613,7.67003717,0.10372849,35.45530437,0.22955702,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-20,8112.52474957,7416.50468720,15529.02943677,33.98206941,0.42064603,14.49497936,0.19582492,48.47704877,0.31314806,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-21,8159.92756519,7449.92419155,15609.85175674,47.40281562,0.58431644,33.41950435,0.45060990,80.82231997,0.52045957,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-22,8154.03994518,7449.44215899,15603.48210417,-5.88762001,-0.07215285,-0.48203256,-0.00647030,-6.36965257,-0.04080534,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-25,8193.91832231,7471.34684681,15665.26516912,39.87837713,0.48906281,21.90468782,0.29404467,61.78306495,0.39595691,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-26,8160.84569630,7442.18276303,15603.02845933,-33.07262601,-0.40362406,-29.16408378,-0.39034574,-62.23670979,-0.39729113,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-27,8162.37694539,7433.74056365,15596.11750904,1.53124909,0.01876336,-8.44219938,-0.11343714,-6.91095029,-0.04429236,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-28,8145.68038845,7406.41820773,15552.09859618,-16.69655694,-0.20455508,-27.32235592,-0.36754519,-44.01891286,-0.28224276,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-01-29,8085.30764245,7317.09803628,15402.40567873,-60.37274600,-0.74116272,-89.32017145,-1.20598336,-149.69291745,-0.96252552,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-01,8079.00109492,7305.73090614,15384.73200106,-6.30654753,-0.07800009,-11.36713014,-0.15535025,-17.67367767,-0.11474622,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-02,8074.18158794,7308.38246791,15382.56405585,-4.81950698,-0.05965474,2.65156177,0.03629427,-2.16794521,-0.01409154,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-03,8071.89978760,7298.54968834,15370.44947594,-2.28180034,-0.02826045,-9.83277957,-0.13454112,-12.11457991,-0.07875527,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-04,8029.02827539,7251.48806001,15280.51633540,-42.87151221,-0.53112047,-47.06162833,-0.64480795,-89.93314054,-0.58510417,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-05,7985.37947597,7192.06770111,15177.44717708,-43.64879942,-0.54363739,-59.42035890,-0.81942297,-103.06915832,-0.67451358,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-08,7963.55371775,7181.67803097,15145.23174872,-21.82575822,-0.27332149,-10.38967014,-0.14446013,-32.21542836,-0.21225854,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-09,7969.72031083,7197.86498523,15167.58529606,6.16659308,0.07743519,16.18695426,0.22539237,22.35354734,0.14759462,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-10,7875.16930548,7112.50104283,14987.67034831,-94.55100535,-1.18637796,-85.36394240,-1.18596198,-179.91494775,-1.18618056,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-18,7986.74299752,7230.60203387,15217.34503139,111.57369204,1.41677833,118.10099104,1.66047063,229.67468308,1.53242417,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-19,8024.37603320,7253.02161895,15277.39765215,37.63303568,0.47119377,22.41958508,0.31006526,60.05262076,0.39463271,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-22,8103.60452570,7300.88719947,15404.49172517,79.22849250,0.98734770,47.86558052,0.65993986,127.09407302,0.83190918,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-23,8084.09083165,7302.93360656,15387.02443821,-19.51369405,-0.24080265,2.04640709,0.02802957,-17.46728696,-0.11339087,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-24,8090.20164487,7304.25199473,15394.45363960,6.11081322,0.07559061,1.31838817,0.01805286,7.42920139,0.04828225,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-25,8091.29415626,7284.85833261,15376.15248887,1.09251139,0.01350413,-19.39366212,-0.26551195,-18.30115073,-0.11888146,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-02-26,8063.06694237,7240.73307447,15303.80001684,-28.22721389,-0.34885907,-44.12525814,-0.60571196,-72.35247203,-0.47054991,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-01,8101.17759809,7240.15863440,15341.33623249,38.11065572,0.47265707,-0.57444007,-0.00793345,37.53621565,0.24527382,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-02,8118.73629757,7243.26599204,15362.00228961,17.55869948,0.21674256,3.10735764,0.04291836,20.66605712,0.13470833,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-03,8121.00512664,7240.41299251,15361.41811915,2.26882907,0.02794559,-2.85299953,-0.03938830,-0.58417046,-0.00380270,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-04,8090.64212364,7235.87101122,15326.51313486,-30.36300300,-0.37388233,-4.54198129,-0.06273097,-34.90498429,-0.22722501,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-05,8062.21304478,7200.34633718,15262.55938196,-28.42907886,-0.35138223,-35.52467404,-0.49095228,-63.95375290,-0.41727530,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-08,8066.17415006,7183.18389497,15249.35804503,3.96110528,0.04913174,-17.16244221,-0.23835579,-13.20133693,-0.08649491,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-09,8022.76032864,7144.61719161,15167.37752025,-43.41382142,-0.53822073,-38.56670336,-0.53690263,-81.98052478,-0.53759984,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-10,7991.46556678,7108.92372973,15100.38929651,-31.29476186,-0.39007474,-35.69346188,-0.49958537,-66.98822374,-0.44165990,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-11,8003.21367759,7121.72612213,15124.93979972,11.74811081,0.14700821,12.80239240,0.18008904,24.55050321,0.16258192,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-12,7982.67706264,7095.51845458,15078.19551722,-20.53661495,-0.25660461,-26.20766755,-0.36799600,-46.74428250,-0.30905434,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-15,8005.32718804,7110.78279606,15116.10998410,22.65012540,0.28374097,15.26434148,0.21512651,37.91446688,0.25145228,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
2021-03-16,7987.52178835,7111.03769306,15098.55948141,-17.80539969,-0.22241939,0.25489700,0.00358465,-17.55050269,-0.11610462,DFCF/东方财富Choice数据,dfcf_vendor_only_unverified_by_exchange
