block,mkt,code,name,last_date,close,pct_chg,chg5,chg10,chg20,trend,ma5,ma10,ma20,ma60,vs_ma20,vs_ma60,ma20_slope,dif,dea,macd_bar,macd_cross5,dif_above0,rsi6,rsi14,kdj_k,kdj_d,kdj_j,boll_pos,vol_ratio,vol5_vs20,turnover,hi20,lo20,hi60,lo60,from_hi60,range_pos60,limitups_20,pv_diverge,stale,ex_gaps_recent,error
CPO概念,SH,603296,华勤技术,20260922,79.93,-0.25,4.9,5.0,6.6,多头,79.66,77.9,78.18,78.98,2.2,1.2,0.9,-0.012,-0.449,0.874,金叉(4日前),False,63.1,53.5,73.9,63.7,94.2,75.0,1.11,0.98,2.14,82.17,73.6,91.88,65.67,-13.0,54.0,0,False,False,20260617:-28.9%;20240611:-29.3%,
CPO概念,SH,603306,华懋科技,20260922,83.45,-1.56,7.9,10.0,14.2,强多头,82.59,79.79,77.73,76.16,7.4,9.6,3.2,2.177,1.262,1.828,,True,69.4,61.4,83.6,78.8,93.1,94.0,0.92,1.09,2.89,86.0,70.96,109.88,54.83,-24.1,52.0,0,False,False,20180518:-24.6%;20160602:-34.1%,
CPO概念,SH,603328,依顿电子,20260922,13.82,0.14,6.2,25.6,26.7,强多头,13.73,13.2,12.05,10.91,14.7,26.7,6.1,0.804,0.612,0.384,,True,66.2,65.2,81.0,81.0,81.2,85.0,1.39,1.57,6.21,14.31,10.41,14.31,8.04,-3.4,92.0,2,False,False,20170619:-52.2%,
CPO概念,SH,603330,天洋新材,20260922,10.07,-1.18,11.9,-1.2,-8.0,震荡,9.74,9.6,10.25,8.79,-1.8,14.5,-1.1,0.066,0.182,-0.232,,True,56.6,52.9,50.0,33.0,83.8,44.0,0.57,0.62,10.37,12.0,8.8,12.93,5.51,-22.1,61.0,0,False,False,20220602:-29.3%;20210716:-28.8%;20200806:-27.9%,
CPO概念,SH,603386,骏亚科技,20260922,18.95,5.16,1.6,29.8,36.9,强多头,18.21,17.32,15.75,14.33,20.3,32.3,7.8,1.246,0.916,0.658,,True,78.3,74.0,84.8,83.5,87.4,93.0,1.34,1.62,6.91,19.22,13.48,20.88,10.05,-9.2,82.0,1,False,False,20220707:-31.1%,
CPO概念,SH,603459,红板科技,20260922,89.8,-1.97,-0.2,2.8,3.2,震荡,89.99,89.46,89.05,90.26,0.8,-0.5,0.9,-0.111,-0.4,0.58,,False,50.9,50.1,66.5,63.0,73.3,58.0,0.99,0.98,14.19,94.97,82.81,122.1,66.67,-26.5,42.0,1,False,False,,
CPO概念,SH,603738,泰晶科技,20260922,37.86,-1.84,5.8,6.8,0.4,多头,37.65,36.56,37.09,38.09,2.1,-0.6,0.7,-0.009,-0.312,0.606,金叉(5日前),False,59.5,52.8,77.4,68.5,95.2,60.0,0.84,0.9,6.5,42.69,33.41,68.67,26.63,-44.9,27.0,0,False,False,20230607:-28.8%;20220608:-28.6%;20180521:-28.9%,
CPO概念,SH,603773,沃格光电,20260922,93.18,-2.9,3.1,7.5,-2.8,震荡,94.17,90.75,90.81,95.39,2.6,-2.3,-1.7,-0.362,-1.336,1.949,金叉(5日前),False,54.7,50.9,64.6,61.8,70.3,65.0,1.3,1.54,11.74,101.86,80.84,161.86,64.69,-42.4,29.0,0,False,False,20240524:-23.5%;20220523:-22.8%;20210723:-21.7%,
CPO概念,SH,603803,瑞斯康达,20260922,11.7,-1.27,3.7,2.7,4.0,强多头,11.69,11.49,11.35,10.76,3.1,8.7,2.0,0.23,0.195,0.07,,True,60.1,57.8,74.1,68.3,85.9,85.0,0.82,0.93,3.79,11.98,10.68,12.04,8.12,-2.8,91.0,0,False,False,,
CPO概念,SH,603920,世运电路,20260922,46.15,-0.62,8.7,17.0,24.2,强多头,44.49,43.03,40.47,38.44,14.0,20.0,4.3,1.891,1.181,1.421,,True,81.6,70.1,86.2,82.8,93.0,97.0,1.16,1.32,4.85,47.0,35.71,48.83,30.6,-5.5,85.0,0,False,False,20210617:-25.9%,
CPO概念,SH,603936,博敏电子,20260922,22.62,4.67,2.1,28.9,31.4,强多头,21.88,21.19,19.31,17.39,17.1,30.1,6.0,1.416,1.1,0.633,,True,76.0,68.8,76.7,76.6,76.8,88.0,1.48,1.02,15.52,23.76,15.83,26.84,11.48,-15.7,73.0,2,False,False,20200604:-27.6%;20190605:-27.6%,
CPO概念,SH,603960,克来机电,20260922,19.48,6.1,24.0,21.4,22.3,强多头,17.48,16.53,16.38,15.94,19.0,22.2,2.7,0.451,0.1,0.702,金叉(4日前),True,87.3,73.7,81.0,64.1,114.8,128.0,2.38,2.02,7.7,19.88,14.26,19.88,12.77,-2.0,94.0,1,False,False,20200526:-28.9%;20190425:-20.9%;20180531:-22.4%,
CPO概念,SH,605058,澳弘电子,20260922,53.27,9.99,32.2,85.4,98.2,强多头,48.44,41.24,34.53,29.2,54.3,82.4,18.7,5.816,3.518,4.595,,True,92.9,88.7,95.1,94.2,96.9,103.0,2.78,2.41,17.91,53.27,26.35,53.27,21.31,0.0,100.0,6,False,False,,
CPO概念,SH,605358,立昂微,20260922,46.9,1.27,15.0,11.9,8.5,多头,45.97,43.52,42.97,46.57,9.2,0.7,1.1,0.237,-0.58,1.633,,True,77.7,59.4,80.6,70.7,100.4,98.0,1.49,1.53,5.95,48.86,39.3,83.29,35.6,-43.7,24.0,1,False,False,20220429:-31.7%,
CPO概念,SH,688003,天准科技,20260922,81.85,-0.43,3.5,1.8,0.1,震荡,82.2,80.31,80.11,82.76,2.2,-1.1,-0.4,0.034,-0.504,1.077,金叉(5日前),True,55.6,51.6,78.3,71.8,91.2,67.0,0.7,0.83,1.6,85.35,72.0,138.0,62.77,-40.7,25.0,0,False,False,,
CPO概念,SH,688025,杰普特,20260922,440.11,-1.54,11.7,12.0,6.0,多头,441.8,419.15,404.94,376.67,8.7,16.8,2.2,16.437,12.147,8.581,金叉(5日前),True,65.2,60.4,78.7,75.0,86.1,86.0,0.7,1.16,2.4,458.98,357.04,473.38,247.0,-7.0,85.0,0,False,False,,
CPO概念,SH,688048,长光华芯,20260922,351.89,-2.85,16.2,11.5,21.5,多头,343.28,322.23,306.2,323.58,14.9,8.7,3.9,11.042,3.312,15.461,,True,70.2,61.7,81.4,75.0,94.2,96.0,1.01,1.19,5.62,368.88,268.0,509.11,206.0,-30.9,48.0,0,False,False,20230607:-23.4%,
CPO概念,SH,688097,博众精工,20260922,45.75,0.26,3.3,-2.4,-3.6,震荡,45.73,45.41,46.08,46.99,-0.7,-2.6,-1.0,-0.336,-0.38,0.089,金叉(3日前),False,51.0,48.8,55.8,47.2,73.1,43.0,1.01,1.01,1.23,50.3,42.75,65.45,38.1,-30.1,28.0,0,False,False,,
CPO概念,SH,688099,晶晨股份,20260922,94.65,6.12,11.9,7.5,3.6,震荡,89.06,87.27,89.67,93.7,5.5,1.0,-0.8,-1.354,-1.988,1.267,金叉(2日前),False,73.9,57.3,66.4,45.6,107.9,83.0,1.99,1.18,3.79,98.27,83.11,108.55,81.1,-12.8,49.0,0,False,False,,
CPO概念,SH,688102,斯瑞新材,20260922,32.14,2.85,3.8,2.0,-0.8,震荡,31.41,31.22,31.6,33.9,1.7,-5.2,-1.7,-0.644,-0.787,0.287,金叉(3日前),False,60.9,49.7,54.8,46.6,71.1,69.0,1.79,1.08,2.42,33.44,29.91,50.37,25.01,-36.2,28.0,0,False,False,20240703:-24.0%;20230615:-28.5%,
CPO概念,SH,688123,聚辰股份,20260922,171.2,9.74,27.5,23.0,31.7,多头,150.97,141.51,138.06,145.54,24.0,17.6,2.6,4.425,0.69,7.47,,True,88.1,70.4,80.5,69.3,103.0,132.0,2.57,1.37,12.67,180.0,123.01,235.99,101.5,-27.5,52.0,0,False,False,20230615:-23.6%,
CPO概念,SH,688127,蓝特光学,20260922,68.12,0.83,6.1,1.8,9.4,多头,68.44,67.64,66.99,67.97,1.7,0.2,1.3,0.35,0.095,0.51,金叉(5日前),True,52.7,51.5,59.9,56.9,65.7,63.0,1.13,1.09,2.53,71.42,60.31,99.32,54.8,-31.4,30.0,0,False,False,,
CPO概念,SH,688143,长盈通,20260922,197.02,-3.93,3.7,17.3,16.7,强多头,196.6,190.81,180.24,142.35,9.3,38.4,6.8,15.025,14.397,1.256,,True,60.2,61.6,75.8,75.3,76.9,81.0,0.89,0.85,10.8,215.0,157.01,215.0,78.34,-8.4,87.0,0,False,False,20230629:-25.7%,
CPO概念,SH,688167,炬光科技,20260922,295.74,-1.26,7.2,-2.1,11.8,震荡,302.12,297.75,294.07,260.11,0.6,13.7,2.5,9.862,11.232,-2.74,,True,48.8,53.4,57.2,56.8,58.1,53.0,0.55,0.77,3.84,322.24,250.59,356.89,155.5,-17.1,70.0,0,False,False,20260610:-33.6%,
CPO概念,SH,688170,德龙激光,20260922,67.66,-1.81,-1.7,4.1,29.1,震荡,70.33,68.72,62.6,57.87,8.1,16.9,7.6,4.088,3.578,1.018,,True,51.7,58.8,65.6,74.9,46.9,67.0,0.83,0.94,6.0,74.99,50.19,94.99,40.88,-28.8,49.0,0,False,False,,
CPO概念,SH,688183,生益电子,20260922,118.19,-2.21,-6.1,-6.6,14.7,震荡,120.96,123.42,123.57,114.52,-4.4,3.2,3.5,1.908,3.083,-2.348,死叉(5日前),True,34.5,48.1,21.9,32.6,0.6,25.0,0.85,0.91,2.08,138.47,100.69,138.47,81.5,-14.6,64.0,0,False,False,,
CPO概念,SH,688195,腾景科技,20260922,194.76,2.45,8.9,-3.8,17.3,多头,191.94,192.06,191.21,160.49,1.9,21.4,3.1,7.014,8.661,-3.294,,True,55.0,56.1,41.7,38.8,47.5,59.0,1.04,0.85,7.17,215.5,161.0,215.5,98.68,-9.6,82.0,0,False,False,20260529:-29.0%,
CPO概念,SH,688205,德科立,20260922,224.21,-7.78,7.8,5.8,46.6,强多头,224.06,221.38,201.88,166.74,11.1,34.5,9.0,17.328,16.028,2.6,,True,56.3,60.8,64.7,67.1,59.8,73.0,1.26,0.87,11.38,244.0,147.01,244.0,105.01,-8.1,86.0,0,False,False,20250529:-21.3%,
CPO概念,SH,688226,威腾电气,20260922,29.58,2.74,4.9,4.9,1.7,震荡,28.76,28.86,29.0,30.69,2.0,-3.6,-0.2,-0.4,-0.558,0.316,,False,59.6,51.2,46.1,36.7,64.7,69.0,1.13,0.88,3.27,31.55,27.11,44.3,24.65,-33.2,25.0,0,False,False,,
CPO概念,SH,688270,ST臻镭,20260922,57.48,-0.31,1.4,1.7,-3.0,震荡,57.08,56.04,57.27,65.67,0.4,-12.5,-2.0,-1.839,-2.429,1.181,,False,56.3,45.8,71.8,58.5,98.5,52.0,0.84,0.94,1.34,63.76,52.11,109.87,52.11,-47.7,9.0,0,False,False,20260617:-28.9%;20240516:-28.0%;20230601:-28.8%,
CPO概念,SH,688312,燕麦科技,20260922,56.03,1.01,11.7,14.1,16.2,多头,52.9,50.4,48.78,50.94,14.9,10.0,2.3,1.031,-0.089,2.24,,True,77.8,62.9,81.3,72.0,99.9,109.0,1.71,1.24,8.45,57.47,43.4,85.48,36.96,-34.5,39.0,0,False,False,,
CPO概念,SH,688313,仕佳光子,20260922,164.8,-3.91,12.2,9.7,8.6,多头,165.61,156.61,154.03,140.4,7.0,17.4,1.6,5.862,4.409,2.907,金叉(4日前),True,61.4,59.0,73.6,68.4,84.1,83.0,1.22,1.23,4.84,177.69,140.5,183.97,81.68,-10.4,81.0,0,False,False,,
CPO概念,SH,688328,深科达,20260922,83.56,-1.58,4.0,5.2,-5.6,震荡,83.77,81.09,81.44,81.28,2.6,2.8,-0.0,0.814,0.375,0.879,金叉(4日前),True,59.0,53.8,77.5,69.9,92.6,65.0,0.73,0.83,4.57,90.44,73.28,122.42,57.0,-31.7,41.0,0,False,False,,
CPO概念,SH,688332,中科蓝讯,20260922,97.37,3.78,11.0,-0.3,10.8,多头,94.08,91.41,93.18,98.64,4.5,-1.3,1.2,-0.106,-0.695,1.177,金叉(3日前),False,65.2,55.2,64.3,52.5,88.0,76.0,1.35,0.98,3.7,101.33,82.44,162.42,72.0,-40.1,28.0,0,False,False,20260518:-33.8%,
CPO概念,SH,688371,菲沃泰,20260922,24.82,-2.01,1.7,-4.7,-7.8,空头,25.52,24.95,26.17,29.11,-5.2,-14.7,-1.9,-0.909,-0.997,0.177,金叉(3日前),False,42.4,43.5,59.6,53.2,72.3,32.0,0.87,0.89,1.97,31.85,22.8,48.8,20.72,-49.1,15.0,0,False,False,,
CPO概念,SH,688379,华光新材,20260922,56.3,-1.28,5.3,-2.8,1.4,多头,56.11,55.35,56.66,55.88,-0.6,0.8,1.2,0.145,0.153,-0.016,,True,53.0,51.2,56.4,46.8,75.7,45.0,0.75,0.75,3.11,61.5,51.66,85.32,40.88,-34.0,35.0,0,False,False,,
CPO概念,SH,688381,帝奥微,20260922,43.88,3.3,12.3,19.8,31.7,强多头,41.81,39.58,37.75,36.1,16.2,21.6,6.2,2.095,1.411,1.367,,True,77.4,66.6,86.2,81.1,96.2,103.0,1.12,0.99,5.27,45.56,31.69,55.0,24.06,-20.2,64.0,0,False,False,,
CPO概念,SH,688388,嘉元科技,20260922,29.9,1.36,7.4,10.0,5.6,多头,29.66,28.53,28.38,29.12,5.3,2.7,0.7,0.242,-0.069,0.623,金叉(5日前),True,62.2,55.7,73.5,66.4,87.7,84.0,1.43,1.5,7.57,31.28,25.8,45.44,21.93,-34.2,34.0,0,False,False,20260617:-34.3%;20230526:-28.8%,
CPO概念,SH,688400,凌云光,20260922,46.94,0.02,5.5,-0.6,1.7,多头,46.73,46.01,46.14,48.25,1.7,-2.7,0.1,-0.258,-0.537,0.558,金叉(5日前),False,58.2,51.2,64.1,54.9,82.5,66.0,0.82,0.84,1.74,49.4,42.44,73.98,38.54,-36.6,24.0,0,False,False,,
CPO概念,SH,688498,源杰科技,20260922,1753.1,-4.65,4.0,2.2,12.9,多头,1792.45,1747.81,1653.72,1549.27,6.0,13.2,3.8,78.366,66.591,23.551,,True,54.4,59.0,65.5,73.5,49.6,71.0,1.06,1.02,2.67,1888.0,1440.03,1919.0,995.01,-8.6,82.0,0,False,False,20260518:-32.8%;20230609:-28.8%,
CPO概念,SH,688516,奥特维,20260922,44.35,-0.43,9.2,5.1,1.4,多头,43.68,42.24,43.04,42.96,3.0,3.2,1.0,0.118,-0.234,0.704,金叉(3日前),True,66.1,56.2,77.0,63.1,104.8,68.0,0.68,0.86,1.59,47.8,38.7,59.08,35.46,-24.9,38.0,0,False,False,20240520:-30.3%;20231117:-31.0%;20221122:-30.3%,
CPO概念,SH,688518,联赢激光,20260922,20.87,-0.33,2.1,1.0,3.9,多头,21.1,20.77,20.85,20.8,0.1,0.3,1.6,0.116,0.077,0.078,金叉(5日前),True,50.2,51.4,65.2,60.7,74.3,51.0,0.85,0.97,2.44,21.99,19.56,31.36,16.22,-33.5,31.0,0,False,False,,
CPO概念,SH,688519,南亚新材,20260922,312.9,-3.11,-9.1,9.9,8.3,震荡,323.23,321.81,305.52,292.73,2.4,6.9,3.4,10.409,9.629,1.559,,True,46.6,52.6,50.5,60.2,31.1,59.0,1.2,1.12,3.3,359.0,262.74,400.0,192.0,-21.8,58.0,0,False,False,,
CPO概念,SH,688531,日联科技,20260922,145.0,-2.03,6.7,1.5,8.2,多头,145.0,141.39,138.4,140.23,4.8,3.4,2.0,2.289,1.136,2.304,,True,59.1,55.6,68.5,64.3,76.9,82.0,1.34,1.07,4.16,154.28,128.0,199.05,101.5,-27.2,45.0,0,False,False,20250710:-31.1%;20240607:-31.5%,
CPO概念,SH,688536,思瑞浦,20260922,355.71,-0.1,13.3,19.2,12.8,强多头,344.4,326.07,315.11,289.14,12.9,23.0,3.5,16.264,11.608,9.312,金叉(5日前),True,83.0,69.7,87.0,80.0,101.0,103.0,0.94,1.12,1.95,363.0,284.55,375.76,214.03,-5.3,88.0,0,False,False,20220920:-31.7%,
CPO概念,SH,688567,孚能科技,20260922,9.07,-0.22,2.0,0.6,-5.1,空头,9.09,8.94,9.13,9.56,-0.7,-5.2,-1.3,-0.189,-0.233,0.089,金叉(4日前),False,52.5,44.9,66.1,55.0,88.3,45.0,0.81,0.92,0.66,10.1,8.5,10.57,8.5,-14.2,28.0,0,False,False,,
CPO概念,SH,688609,九联科技,20260922,9.7,0.73,6.2,5.8,8.7,多头,9.67,9.34,9.23,9.3,5.1,4.2,2.1,0.096,0.009,0.175,,True,67.2,58.7,62.4,58.0,71.3,90.0,1.02,1.6,3.41,10.2,8.66,11.29,7.79,-14.1,55.0,0,False,False,,
CPO概念,SH,688629,华丰科技,20260922,125.28,-2.43,-1.3,1.4,-5.9,空头,130.24,127.42,128.46,148.27,-2.5,-15.5,-1.1,-3.449,-4.536,2.173,,False,40.4,43.3,60.6,62.4,57.1,32.0,1.14,1.13,3.26,141.35,116.0,228.16,116.0,-45.1,8.0,0,False,False,,
CPO概念,SH,688655,迅捷兴,20260922,77.21,5.46,27.9,40.7,68.8,强多头,67.37,63.21,54.28,42.45,42.2,81.9,12.7,7.823,5.782,4.082,,True,92.4,81.7,88.7,85.4,95.4,105.0,1.05,0.97,10.74,79.77,40.05,79.77,24.1,-3.2,95.0,1,False,False,,
CPO概念,SH,688662,富信科技,20260922,112.39,4.16,29.5,35.3,28.7,多头,100.16,92.77,89.37,91.55,25.8,22.8,2.6,3.485,0.541,5.888,,True,85.2,68.2,84.7,77.8,98.5,122.0,1.65,1.3,14.45,120.0,78.5,162.56,61.53,-30.9,50.0,0,False,False,20260615:-23.8%,
CPO概念,SH,688668,鼎通科技,20260922,254.0,-4.57,2.7,-4.1,2.4,震荡,262.65,257.49,258.4,261.59,-1.7,-2.9,1.5,0.933,0.327,1.212,金叉(4日前),True,43.5,48.3,59.9,57.5,64.7,36.0,1.14,0.97,3.54,276.62,235.1,381.62,171.21,-33.4,39.0,0,False,False,20240527:-28.0%,
CPO概念,SH,688685,迈信林,20260922,35.65,0.91,4.2,-7.3,-9.6,震荡,35.62,35.64,37.11,41.25,-3.9,-13.6,-3.1,-1.569,-1.594,0.052,金叉(1日前),False,43.4,40.5,35.4,28.3,49.5,28.0,1.08,1.09,2.09,41.15,33.75,59.88,29.1,-40.5,21.0,0,False,False,20240620:-23.1%,
CPO概念,SH,688757,胜科纳米,20260922,31.16,-0.99,3.1,-2.1,0.6,震荡,31.21,30.61,30.46,35.4,2.3,-12.0,-0.2,-0.573,-0.983,0.82,,False,55.1,48.8,71.3,63.7,86.6,68.0,0.86,1.0,3.83,32.51,27.91,68.88,26.09,-54.8,12.0,0,False,False,,
CPO概念,SH,688807,优迅股份,20260922,347.0,-3.77,6.5,4.2,2.4,多头,352.04,345.02,335.02,304.32,3.6,14.0,2.6,13.33,12.213,2.235,金叉(4日前),True,52.4,55.3,59.3,61.6,54.7,68.0,0.89,0.96,12.01,379.88,300.0,415.0,206.01,-16.4,67.0,0,False,False,,
CPO概念,SH,688808,联讯仪器,20260922,2316.0,-0.99,0.4,-12.7,4.8,震荡,2363.4,2390.36,2415.22,2179.55,-4.1,6.3,1.0,37.04,65.976,-57.872,,True,39.8,48.5,22.5,27.6,12.2,27.0,0.84,1.06,3.96,2733.0,2123.0,2733.0,1461.1,-15.3,67.0,0,False,False,,
CPO概念,SH,688813,泰金新能,20260922,144.0,3.6,-1.7,18.6,34.2,多头,141.26,136.02,124.77,128.65,15.4,11.9,6.5,6.344,3.583,5.523,,True,68.9,61.2,76.3,76.3,76.3,84.0,1.02,1.06,18.85,150.8,101.13,233.97,90.63,-38.5,37.0,1,False,False,,
CPO概念,BJ,920045,蘅东光,20260922,533.38,-3.59,-7.9,-3.0,10.8,震荡,559.92,559.51,528.6,413.37,0.9,29.0,7.5,39.588,43.582,-7.988,死叉(2日前),True,42.9,55.5,48.4,59.9,25.4,53.0,0.88,0.91,5.7,619.97,444.01,638.0,209.43,-16.4,76.0,0,False,False,,
CPO概念,BJ,920060,万源通,20260922,30.51,-2.49,19.6,33.3,46.8,强多头,29.4,27.27,24.67,23.27,23.7,31.1,9.1,1.97,1.171,1.598,,True,75.2,71.7,81.0,81.2,80.7,96.0,1.53,1.8,8.35,33.29,20.73,33.29,19.53,-8.4,80.0,0,False,False,,
CPO概念,BJ,920083,金戈新材,20260922,45.59,7.12,33.6,22.6,6.3,震荡,39.93,37.49,38.52,37.84,18.4,20.5,-1.9,0.424,-0.361,1.571,金叉(2日前),True,83.5,64.7,64.1,49.4,93.6,103.0,2.3,1.29,26.79,50.9,33.05,50.9,29.8,-10.4,75.0,0,False,False,,
CPO概念,BJ,920157,宇特光电,,,,,,,数据不足,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_data
CPO概念,BJ,920178,锐翔智能,20260922,90.13,-2.37,1.2,-5.7,0.9,震荡,92.05,91.21,90.99,98.76,-0.9,-8.7,0.1,-1.583,-2.188,1.211,,False,44.5,46.1,43.1,39.2,50.8,42.0,1.17,0.97,7.06,103.88,83.9,138.8,77.8,-35.1,20.0,0,False,False,,
CPO概念,BJ,920509,同惠电子,20260922,21.67,-1.59,8.4,2.2,8.5,多头,21.15,20.82,20.83,21.05,4.0,3.0,1.4,0.095,-0.05,0.29,金叉(3日前),True,61.8,55.4,56.0,43.0,82.2,75.0,1.08,0.98,4.26,23.52,19.5,27.97,17.88,-22.5,38.0,0,False,False,20230522:-35.1%,
CPO概念,BJ,920821,则成电子,20260922,22.15,1.61,0.7,-0.1,28.2,多头,21.49,22.27,20.7,22.11,7.0,0.2,5.1,0.53,0.393,0.275,,True,55.6,54.4,30.8,39.3,13.9,66.0,1.22,1.07,12.86,26.4,17.18,33.28,16.49,-33.4,34.0,1,False,False,,
CPO概念,BJ,920981,晶赛科技,20260922,30.9,0.32,7.3,2.8,7.6,多头,30.35,29.87,29.9,31.95,3.3,-3.3,1.2,-0.094,-0.336,0.484,,False,64.4,54.2,64.6,54.4,85.1,88.0,1.27,1.09,6.8,31.8,28.1,45.0,25.7,-31.3,27.0,0,False,False,,
